predicted_labels	true_labels	lil_interpretations	gil_interpretations
3	3	[('invent ed the calculator', -0.1631494164466858), ('ed the calculator', -0.29445719718933105), ('the calculator', -0.4859141707420349)]	"['What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', 'Who was Secretary of State during the Nixon administration ?', ""What was the date of CNN 's first broadcast ?"", 'Who was the 3rd president of the United States ?']"
2	2	[('earth qua kes', -0.9406087249517441)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What does caliente mean , in English ?', 'What is a fear of odors , body , ?', 'What does it take to become a lawyer ?']
3	3	[('Duke El', -0.5594691038131714)]	"['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?', 'Who was Secretary of State during the Nixon administration ?', ""What was the date of CNN 's first broadcast ?"", 'Who does the voices of the Simpsons ?']"
4	4	[('count y', -0.7101881802082062), ('Phoenix  , AZ', -0.8306061923503876)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
2	2	[('a micro n', -0.9401751011610031), ('is a micro n', -0.9806371368467808)]	['What is the nature of learning ?', 'What does it take to become a lawyer ?', 'What is the largest county in size in Massachusetts ?', 'What is the function of RAM ?', 'What was the longest war in U.S. history ?']
5	5	[('what is the temperature', -0.24231481552124023), ('is the temperature', -0.4215819239616394), ('the temperature', -0.6245136260986328)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
1	1	[('bir d', -0.6180521845817566)]	"[""What 's the dumbest domesticated animal ?"", 'What type of food makes you fat ?', ""What color are a cherry tree 's flowers ?"", 'Who owns the rights on a TV program ?', 'What animal causes the biggest threat to humans ?']"
5	5	[]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
4	4	[('the U . S', -0.7858934551477432)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
1	1	[('pois on  arrow', -0.4210330843925476), ('on  arrow', -0.5137774646282196), (' arrow', -0.6503124237060547)]	"[""What color are a cherry tree 's flowers ?"", 'Who owns the rights on a TV program ?', 'What is the nickname of the Cleveland Indians ?', 'What was the longest war in U.S. history ?', ""What was the date of CNN 's first broadcast ?""]"
2	2	[('acu punct ure', -0.9012335240840912), ('is acu punct ure', -0.9623167589306831)]	['What is the nature of learning ?', 'What is the largest county in size in Massachusetts ?', 'What is the function of RAM ?', 'What is the population of Ohio ?', 'What was the longest war in U.S. history ?']
5	5	[('the state of Alaska', -0.33353137969970703), ('the coast line', -0.48846858739852905), ('of Alaska', -0.6644199788570404), ('the state', -0.679579347372055)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
3	3	"[(""Neil Armstrong ' s"", -0.1660064458847046)]"	"['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?', 'Who was Secretary of State during the Nixon administration ?', ""What was the date of CNN 's first broadcast ?"", 'Who does the voices of the Simpsons ?']"
1	1	[]	"[""What color are a cherry tree 's flowers ?"", 'What is the origin of the Christmas tree ?', 'How do you do a topic outline ?', 'What is the nickname of the Cleveland Indians ?', 'What type of food makes you fat ?']"
3	3	[('in 1989', -0.4419923424720764)]	"['What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', 'Who does the voices of the Simpsons ?', ""What was the date of CNN 's first broadcast ?"", 'Who was Secretary of State during the Nixon administration ?']"
5	5	[]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
1	1	[('prevent osteo por osis', -0.46335870027542114), ('osteo por osis', -0.5771417021751404)]	['What type of food makes you fat ?', 'Who owns the rights on a TV program ?', 'What is the nickname of the Cleveland Indians ?', 'What does the word affiant mean ?', 'How does marijuana lead to other drugs ?']
5	5	[('the Chicago Cu bs', -0.3714650869369507), ('won the World Series', -0.38987016677856445), ('the World Series', -0.5368354618549347)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
4	4	[('Per th', -0.6831002533435822), ('is Per th', -0.7130528688430786), ('Where is Per th', -0.7696536332368851)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
5	5	[(' WW II', -0.39047759771347046)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
5	5	[('of a golf ball', -0.34680891036987305), ('a golf ball', -0.5413386225700378)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
2	2	[]	['What is the nature of learning ?', 'What does caliente mean , in English ?', 'What does it take to become a lawyer ?', 'What is the function of RAM ?', 'What is the largest county in size in Massachusetts ?']
3	3	[('Who discovered America', -0.3366442918777466), ('discovered America', -0.5167531967163086)]	"['What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', ""What was the date of CNN 's first broadcast ?"", 'Who was Secretary of State during the Nixon administration ?', 'Who was the 3rd president of the United States ?']"
5	5	[]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
3	3	[('was un mar ried', -0.22750502824783325), ('un mar ried', -0.36672985553741455)]	['What was the longest war in U.S. history ?', 'Who was Secretary of State during the Nixon administration ?', 'When was the Bill of Rights ratified ?', 'Who was the 3rd president of the United States ?', 'Who was the 16th President of the United States ?']
5	5	[('Mil ky Way', -0.32351386547088623)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
5	5	[('which season', -0.6397587358951569)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
2	2	[('is Wimbledon', -0.8901755064725876), ('What is Wimbledon', -0.9562156572937965)]	['What is the nature of learning ?', 'What is the function of RAM ?', 'What does it take to become a lawyer ?', 'What was the longest war in U.S. history ?', 'What is the largest county in size in Massachusetts ?']
5	5	[('for a cat', -0.4362677335739136), ('a cat', -0.640058308839798)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
5	5	[('a nauti cal mile', -0.29837507009506226)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
3	3	[('in 1859', -0.4283484220504761)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
2	2	[]	['What is the largest county in size in Massachusetts ?', 'What is the population of Ohio ?', 'What was the longest war in U.S. history ?', 'What is the nature of learning ?', 'What is the Pennsylvania state income tax rate ?']
1	1	[('to go into space', -0.341854453086853), ('go into space', -0.4919726252555847), ('into space', -0.6192066073417664)]	"['Who owns the rights on a TV program ?', ""What was the date of CNN 's first broadcast ?"", 'Who leads the star ship Enterprise in Star Trek ?', 'Who owns CNN ?', 'What was the alternate to VHS ?']"
2	2	[('e closure', -0.8753973990678787), ('for e closure', -0.9375914297997952), ('is for e closure', -0.9771436955779791)]	['What is the nature of learning ?', 'What is the largest county in size in Massachusetts ?', 'What is the population of Ohio ?', 'What was the longest war in U.S. history ?', 'When is the Tulip Festival in Michigan ?']
2	1	[('near Kentucky', -0.5420065671205521)]	['What is the English meaning of caliente ?', 'What ISPs exist in the Caribbean ?', 'What is the nickname of the Cleveland Indians ?', 'What is the population of Arcadia , Florida ?', 'What is the population of Ohio ?']
4	4	[('the Holland Tunnel', -0.7005153596401215)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
3	3	[('Amazing Grace', -0.48093605041503906)]	['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?', 'Who was Secretary of State during the Nixon administration ?', 'Who does the voices of the Simpsons ?', 'What is the text of the Fifth Amendment ?']
3	3	[('play in baseball', -0.30575746297836304), ('in baseball', -0.5256542563438416), ('Willie Davis', -0.5359953343868256)]	['Who was Secretary of State during the Nixon administration ?', 'Who was the first governor of West Virginia ?', 'Who does the voices of the Simpsons ?', 'Who appointed the chair of the Federal Reserve ?', 'What is the text of the Fifth Amendment ?']
2	2	[]	['What is the nature of learning ?', 'What is the largest county in size in Massachusetts ?', 'What is the population of Ohio ?', 'When is the Tulip Festival in Michigan ?', 'What was the longest war in U.S. history ?']
2	2	[('sever ance', -0.864986464381218), ('sever ance pay', -0.9358999654650688), ('is sever ance pay', -0.9741091299802065)]	['What sound does Olympia , Washington , overlook ?', 'Where is the actress , Marion Davies , buried ?', 'What is the largest county in size in Massachusetts ?', 'What is the Pennsylvania state income tax rate ?', 'What is the population of Ohio ?']
1	1	"[(""Roy Roger ' s"", -0.4067842960357666)]"	"[""What 's the dumbest domesticated animal ?"", 'Who owns the rights on a TV program ?', ""What was the date of CNN 's first broadcast ?"", 'What animals can live the longest without food ?', ""What color are a cherry tree 's flowers ?""]"
4	4	[('the National Archives', -0.6104535162448883)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
1	1	[]	"['Who owns the rights on a TV program ?', 'How do you do a topic outline ?', 'What was the longest war in U.S. history ?', ""What was the date of CNN 's first broadcast ?"", 'What type of food makes you fat ?']"
1	1	[('in the human body', -0.5246352255344391), ('the human body', -0.6168464720249176)]	['Who owns the rights on a TV program ?', 'What type of food makes you fat ?', 'How do you do a topic outline ?', 'What do you call a group of geese ?', 'Who created the character James Bond ?']
1	1	[]	"['Who owns the rights on a TV program ?', ""What was the date of CNN 's first broadcast ?"", 'What was the alternate to VHS ?', 'Who made the rotary engine automobile ?', 'What is the horsepower of the shuttle boosters ?']"
2	2	[('Phi Beta Kapp', -0.9606352224946022)]	['What is the nature of learning ?', 'What is the function of RAM ?', 'What is the population of Ohio ?', 'What does it take to become a lawyer ?', 'What was the longest war in U.S. history ?']
2	2	[(' nico tine', -0.9429182298481464), ('is  nico tine', -0.980519212782383)]	['What is the nature of learning ?', 'What does it take to become a lawyer ?', 'What is the largest county in size in Massachusetts ?', 'What is the function of RAM ?', 'What was the longest war in U.S. history ?']
1	1	[('for vitamin B 1', -0.4743255376815796), ('vitamin B 1', -0.5993849337100983)]	"[""What 's the dumbest domesticated animal ?"", 'Why do girls have to wear training bras ?', 'What exactly , specifically does sleep do for you ?', 'What does the word affiant mean ?', 'What video format was an alternative to VHS ?']"
3	3	[('Who discovered radi um', -0.18033188581466675), ('discovered radi um', -0.3181239366531372), ('radi um', -0.4955638647079468)]	"['What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', ""What was the date of CNN 's first broadcast ?"", 'Who was Secretary of State during the Nixon administration ?', 'Who does the voices of the Simpsons ?']"
2	2	[('sun spot', -0.8442228734493256), ('sun spot s', -0.9319514110684395)]	['What is the nature of learning ?', 'What is the largest county in size in Massachusetts ?', 'What is the population of Ohio ?', 'What was the longest war in U.S. history ?', 'What does it take to become a lawyer ?']
5	5	[('Al geria', -0.5731598436832428)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
3	3	[('part of their uniform', -0.11295527219772339), ('of their uniform', -0.24804091453552246), ('their uniform', -0.4648910164833069), ('the first', -0.49260151386260986)]	"['What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', ""What was the date of CNN 's first broadcast ?"", 'Who was the 3rd president of the United States ?', 'Who was Secretary of State during the Nixon administration ?']"
4	4	[('is Egypt on', -0.6676232814788818)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
4	4	[('of Mongolia', -0.59335657954216), ('the capital', -0.6187282204627991)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
2	2	[]	['Where is the actress , Marion Davies , buried ?', 'What does caliente mean , in English ?', 'What sound does Olympia , Washington , overlook ?', 'What is the nature of learning ?', 'What does it take to become a lawyer ?']
4	4	[('which colon y', -0.6788927912712097), ('te which colon y', -0.6993387341499329)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
4	4	[('geo graphic', -0.6596558392047882), ('lower 48', -0.6864162087440491), ('the geo graphic center', -0.6866545975208282), ('the lower 48 states', -0.6889578998088837)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[('ob tuse', -0.8748768642544746)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What does caliente mean , in English ?', 'What is the nature of learning ?', 'What is a fear of odors , body , ?']
2	2	[('poly mers', -0.856193944811821), ('are poly mers', -0.9403023719787598), ('What are poly mers', -0.9780322946608067)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What does caliente mean , in English ?', 'What is the nature of learning ?', 'What is a fear of odors , body , ?']
5	5	[('in the Caribbean', -0.43930870294570923), ('the Caribbean', -0.6262670457363129)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
4	4	[('Ma una Lo a', -0.8092566430568695)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
1	1	[('the Northern Light s', -0.41702449321746826), ('astronomi c', -0.6771121919155121)]	"['What does caliente mean , in English ?', ""What 's the dumbest domesticated animal ?"", 'Why do girls have to wear training bras ?', 'What does the word affiant mean ?', ""What color are a cherry tree 's flowers ?""]"
4	4	[('Spain part of', -0.6558302044868469), ('part of', -0.6951267123222351), ('is Spain part of', -0.7245430052280426)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
2	2	[]	['What is the nature of learning ?', 'What is the largest county in size in Massachusetts ?', 'What does it take to become a lawyer ?', 'What is the function of RAM ?', 'What is the population of Ohio ?']
4	4	[('of rain', -0.5875303149223328), ('per year', -0.6058902144432068), ('the least amount', -0.6355820000171661)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
3	3	[]	"['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?', ""What was the date of CNN 's first broadcast ?"", 'Who was Secretary of State during the Nixon administration ?', 'Who was the 3rd president of the United States ?']"
5	5	[('the Atlanta Bra ves', -0.2997944951057434)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
5	5	[('is alcohol absorb ed', -0.24101001024246216), ('absorb ed', -0.6095277070999146)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
5	5	[]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
2	2	[('super nova', -0.8243294060230255), ('is super nova', -0.9236778765916824), ('What is super nova', -0.9711136557161808)]	['What is the nature of learning ?', 'What does it take to become a lawyer ?', 'What is the largest county in size in Massachusetts ?', 'What is the function of RAM ?', 'What is the population of Ohio ?']
4	4	[('Live free', -0.7162151634693146), ('Live free or Die', -0.8207598179578781)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
4	4	[('the Lou rve', -0.7098969221115112)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
5	5	[]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
1	1	[('to make orang e', -0.35568761825561523), ('to make orang', -0.4839521646499634), ('make orang', -0.626976728439331)]	"['Who owns the rights on a TV program ?', ""What color are a cherry tree 's flowers ?"", 'What is the nickname of the Cleveland Indians ?', 'How do you do a topic outline ?', 'How does marijuana lead to other drugs ?']"
5	5	[('to from the sun', -0.2095123529434204), ('from the sun', -0.40103238821029663), ('the sun', -0.6047616302967072)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
4	4	[('What body', -0.676565021276474), ('of water', -0.6862492561340332)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
2	2	[('neuro pathy', -0.8026358187198639), ('is neuro pathy', -0.920628122985363), ('What is neuro pathy', -0.9752766322344542)]	['What is the nature of learning ?', 'What is the largest county in size in Massachusetts ?', 'What is the population of Ohio ?', 'What does it take to become a lawyer ?', 'What is the function of RAM ?']
4	4	[]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
2	2	[(' crypt ography', -0.9020078256726265), ('is  crypt ography', -0.9654182940721512)]	['What is the nature of learning ?', 'What is the largest county in size in Massachusetts ?', 'What is the population of Ohio ?', 'What is the function of RAM ?', 'What was the longest war in U.S. history ?']
1	1	[('compose d of', -0.5545733869075775), ('is natural gas', -0.5950660705566406), ('natural gas', -0.7090673446655273)]	"['What type of food makes you fat ?', 'What is the nickname of the Cleveland Indians ?', 'What was the longest war in U.S. history ?', 'Who owns the rights on a TV program ?', ""What was the date of CNN 's first broadcast ?""]"
3	3	[('of Canada', -0.5096303522586823)]	['Who was Secretary of State during the Nixon administration ?', 'When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?', 'What is the text of the Fifth Amendment ?', 'Who does the voices of the Simpsons ?']
3	3	[('of Water loo', -0.22348672151565552), ('the battle', -0.40440940856933594), ('Water loo', -0.4130191206932068)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
2	2	[('leuke mia', -0.8566233515739441), ('is leuke mia', -0.9405365288257599), ('What is leuke mia', -0.9801779948174953)]	['What is the largest county in size in Massachusetts ?', 'What is the nature of learning ?', 'What is the population of Ohio ?', 'What was the longest war in U.S. history ?', 'What is the function of RAM ?']
4	4	[('Howard Hughes', -0.5920507907867432)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
1	1	[('for June', -0.6432365477085114)]	['How do you do a topic outline ?', 'What is the nickname of the Cleveland Indians ?', 'What type of food makes you fat ?', 'What was the longest war in U.S. history ?', 'Who owns the rights on a TV program ?']
5	1	[('in Minnesota', -0.6521162688732147)]	['What sound does Olympia , Washington , overlook ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
5	5	[('to the sun', -0.43619269132614136), ('from the earth', -0.43808090686798096), ('in miles', -0.5930562913417816), ('the sun', -0.619999349117279), ('the earth', -0.6201639473438263)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
5	5	[('for a chicken', -0.3838313817977905), ('a chicken', -0.6144942045211792)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
5	5	[]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?']
5	2	[('is relative humid ity', -0.484494686126709), ('relative humid ity', -0.586626797914505)]	['What is the largest county in size in Massachusetts ?', 'What is the Pennsylvania state income tax rate ?', 'What is the population of Ohio ?', 'What kind of animals were in the Paleozoic era ?', 'When is the Tulip Festival in Michigan ?']
4	4	[('the zip code', -0.6951045989990234), (' 358 24', -0.7602894902229309), ('of  358 24', -0.8003827184438705)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?']
1	1	[('used in Al geria', -0.3678000569343567), ('in Al geria', -0.5074475109577179), ('Al geria', -0.6283169686794281)]	"['What are bear and bull markets ?', 'Who owns the rights on a TV program ?', ""What was the date of CNN 's first broadcast ?"", 'What was the alternate to VHS ?', 'How many quarters equal a pound ?']"
3	3	[('a hoop', -0.510697603225708)]	"['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?', 'Who was Secretary of State during the Nixon administration ?', ""What was the date of CNN 's first broadcast ?"", 'What is the text of the Fifth Amendment ?']"
1	1	[('in 1957', -0.617971658706665), ('most popular', -0.6330685019493103)]	"['Who owns the rights on a TV program ?', ""What was the date of CNN 's first broadcast ?"", 'What was the alternate to VHS ?', 'What is the nickname of the Cleveland Indians ?', 'What is the largest shopping mall in the world ?']"
1	1	[('made of', -0.6313222348690033)]	"['Who owns the rights on a TV program ?', 'How do you do a topic outline ?', 'What was the longest war in U.S. history ?', 'What type of food makes you fat ?', ""What was the date of CNN 's first broadcast ?""]"
1	1	[('the Soviet Union', -0.3479182720184326), ('the satellit e', -0.506181538105011), ('in 1957', -0.5239194333553314), ('into space', -0.601921558380127)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'What does U.S.S.R. stand for ?', 'Where was the Ligurian Republic , 1797-185 , ?']
4	4	[('The En qui rer', -0.8013158887624741)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?']
3	3	[('the sli nky', -0.2740399241447449)]	"['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?', 'Who was Secretary of State during the Nixon administration ?', ""What was the date of CNN 's first broadcast ?"", 'Who was the 3rd president of the United States ?']"
1	1	[('back bone s called', -0.40031176805496216), ('back bone s', -0.541845977306366), ('back bone', -0.6756822764873505)]	"[""What 's the dumbest domesticated animal ?"", 'Who owns the rights on a TV program ?', 'What type of food makes you fat ?', 'What does the word affiant mean ?', ""What color are a cherry tree 's flowers ?""]"
4	5	[('co pper', -0.6549217700958252), ('mel ting', -0.6883225739002228), ('of co pper', -0.762422502040863)]	"[""What 's the Fahrenheit equivalent of zero degrees centigrade ?"", 'What is the English meaning of caliente ?', 'What is the population of Arcadia , Florida ?', ""Where 's the 19th hole on a golf course ?"", 'When is the Tulip Festival in Michigan ?']"
