predicted_labels	true_labels	lil_interpretations	gil_interpretations
0	0	[('is nothing new', -0.1593673825263977), ('nothing new', -0.2915184497833252), ('in the end', -0.308976948261261), ('the end', -0.39688706398010254)]	['absolutely and completely ridiculous and', ', stupid and pointless']
0	0	[('the big loser', -0.18380993604660034), ('is the audience', -0.22482401132583618), ('the audience', -0.24339359998703003), ('a champion', -0.2487437129020691)]	['poor editing , bad bluescreen', 'poor editing , bad bluescreen ,']
1	1	[('undercover brother', -0.27141451835632324), ('in some time', -0.29691386222839355), ('some time', -0.372248113155365), ('both austin powers films', -0.4276115298271179), ('as funny', -0.4589810073375702)]	['a lot smarter and more unnerving than the sequels', 'that kidman has become one of our best actors']
0	0	"[(""wilder ' s"", 0.17312580347061157), ('in the east', -0.07647216320037842), ('rises in the east', -0.08948922157287598), ('the sun', -0.12528401613235474), ('the east', -0.1558079719543457)]"	"[""the old mib label stands for milder is n't better"", 'as good , if not better']"
0	0	[('boring and sad', -0.10779279470443726), ('being boring and sad', -0.12151509523391724)]	['is a movie filled with unlikable , spiteful idiots', 'a dark pit having a nightmare about bad cinema']
0	0	[('self - regarding', 0.13430744409561157), ('street - real ##ist', 0.017081737518310547), ('mr . burns', -0.02909165620803833), ('street - real', -0.07426351308822632), ('trips him up again', -0.26066771149635315)]	['finds a nice rhythm', 'gets around to its real emotional business']
0	0	[('for this movie', -0.3508901596069336), ('a new art form', -0.376600980758667), ('an ill fit', -0.41377151012420654), ('this movie', -0.4590255618095398), ('world politics', -0.5429320931434631)]	['dampened by a lackluster script and substandard performances', 'he respects the material without sentimentalizing it']
0	1	[('a lengthy jail sentence', 0.35336464643478394), ('to a treasure', 0.0572737455368042), ('other du ##mas adaptations', 0.05434238910675049), ('this film', 0.011821389198303223), ('a treasure', 0.0013622045516967773)]	['is even lazier and far less enjoyable', 'that is even lazier and far less enjoyable']
1	1	[('few others', -0.47821658849716187), ('emotional intimacy', -0.5250533819198608), ('its pleasure', -0.536025732755661), ('of its pleasure', -0.5620431005954742), ('like few others', -0.5882273018360138)]	['is balanced by a rich visual clarity and deeply', 'with honest performances and exceptional detail']
0	0	[('too high a price', -0.09010988473892212), ('too high', -0.27254170179367065)]	['you might want to check it out', 'it may scream low budget ,']
1	0	"[(""' s missing"", -0.5053117275238037), ('original ##ity', -0.6074918508529663)]"	['there is a beautiful , aching sadness to it all', 'with honest performances and exceptional detail']
1	1	[('the seeds', -0.35884493589401245), ('collective action', -0.3726053237915039), ('in compassion', -0.397569477558136), ('of collective action', -0.412580281496048), ('of hope', -0.44056236743927)]	['has the capability of effecting change and inspiring hope', 'a fresh infusion of creativity']
0	1	[('told in earnest strides', 0.2304919958114624), ('with po ##ign ##ancy', 0.12276142835617065), ('in earnest strides', 0.11516731977462769), ('po ##ign ##ancy', 0.09658992290496826), ('personal illusion', -0.01823490858078003)]	['painfully forced , false and fabricated', 'that unfolds with grace and humor and gradually']
0	0	[('in a word', -0.0034998059272766113), ('a word', -0.06218153238296509)]	['filled with raw emotions conveying despair and love', 'is filled with raw emotions conveying despair and love']
1	1	[('gothic rural americana', -0.16803473234176636), ('of gothic rural americana', -0.23127537965774536), ('a creepy slice', -0.48332157731056213), ('above - average', -0.4953591823577881), ('genuinely sp ##ook ##y', -0.514007955789566)]	['the film with a creepy and dead-on performance', 'much of the film with a creepy and dead-on performance']
1	1	[('sc ##hma ##lt ##zy', -0.27171701192855835), ('heart ##war ##ming', -0.45749178528785706), ('kind of', -0.6102220118045807)]	['remains fairly light , always entertaining , and smartly written', 'remains fairly light , always entertaining , and smartly written']
1	1	[('smell a mile away', -0.1261259913444519), ('a mile away', -0.16175496578216553), ('a mile', -0.247921884059906), ('at stake', -0.39200884103775024), ('of fun', -0.5051955282688141)]	['it has fun with the quirks of family life', 'it has fun with the quirks of family life ,']
1	1	[('cash - in', -0.6599503010511398)]	['moving , and adventurous', 'far more successful , if considerably less ambitious ,']
0	0	[('by more objective measurements', -0.053255438804626465), ('more objective measurements', -0.10423398017883301), ('more objective', -0.1940767765045166), ('s still quite bad', -0.3518187999725342), ('quite bad', -0.45129966735839844)]	['poor editing , bad bluescreen', ', worse ,']
1	1	[('are charming', -0.4578480124473572), ('friends and lovers', -0.6160158216953278), ('the two leads', -0.6334404945373535)]	['to the gorgeous locales and exceptional lead performances', 'has warmth , wit and interesting characters compassionately portrayed']
1	1	[('a community', -0.4328477382659912), ('new grounds', -0.4831298589706421), ('in new grounds', -0.5263905227184296)]	['with honest performances and exceptional detail', 'a testament to the integrity and vision of the band']
0	0	[('mad - li', -0.14068067073822021), ('mad - li ##bs', -0.28236323595046997)]	['into some univac-like script machine', 'some clever scripting solutions']
1	1	[('that way', -0.41361403465270996), ('watched that way', -0.4302680790424347), ('of fire', -0.48005568981170654), ('without much thought', -0.6346211731433868), ('much thought', -0.6517218053340912)]	['well done and perfectly', 'generous , inspiring film']
1	1	[('sometimes tender', -0.2309923768043518), ('sometimes angry', -0.4077267050743103), ('##s vivid', -0.5421524047851562), ('complex characters', -0.5923550426959991), ('the delicate performances', -0.7073122262954712)]	['has warmth , wit and interesting characters compassionately portrayed', 'with vivid characters and a warm , moving message']
0	0	[('some of the time', -0.13921910524368286), ('bad martial arts movies', -0.25229930877685547), ('of the time', -0.2596358060836792), ('the time', -0.44056200981140137), ('martial arts', -0.45686838030815125)]	"[""'s not that funny -- which is just generally insulting"", ""'s not that funny -- which is just generally insulting""]"
0	0	[('the big problems', -0.10699325799942017), ('the big problems here', -0.11954271793365479)]	"[""pile too many `` serious issues ''"", 'the biggest problem i have']"
1	1	[('good spa ##rring partners', -0.8736998736858368)]	['also has humor and heart and very talented young actors', 'good actors , good poetry and good music']
0	1	[('of their talent', 0.21662431955337524), ('of two young men', 0.19694101810455322), ('of this movie', 0.1657678484916687), ('the tragic loss', 0.1268676519393921), ('this movie', 0.07224118709564209)]	['believe that people have lost the ability to think and', 'for its profound humanity']
1	1	[('of death', -0.038955867290496826), ('of combat', -0.04422813653945923), ('the spec ##ter', -0.1096348762512207), ('the savage ##ry', -0.3016940951347351), ('such operatic grande ##ur', -0.4954407960176468)]	['its dark , delicate treatment of these characters', 'such exuberance and passion']
0	0	[('to enhance the franchise', 0.06126588582992554), ('enhance the franchise', 0.022610604763031006), ('the franchise', -0.15993857383728027)]	['with acting ambition but no sense of pride or shame', 'worth the effort']
1	0	[('overall limp', -0.2682074308395386), ('overall limp ,', -0.3201009929180145), ('of - water', -0.4501165598630905)]	[', it rises in its courageousness , and comedic employment', 'it rises in its courageousness , and comedic employment']
1	1	"[('the demands', -0.36875903606414795), ('of tradition', -0.47371506690979004), ('the demands of tradition', -0.5918220281600952), (""one ' s"", -0.6529344916343689), (""one ' s heart"", -0.7044204473495483)]"	['to make creative contributions to the story and dialogue', 'with honest performances and exceptional detail']
1	1	[('wild thorn', -0.5372616350650787), ('surprisingly cinematic', -0.5627103447914124), ('a surprisingly cinematic experience', -0.7553513497114182)]	['gives a superb performance full of deep feeling', 'fresh by an intelligent screenplay and gripping performances']
0	0	[('to the screen', -0.1326894760131836), ('the screen', -0.2196805477142334)]	['to have been lost in the translation this time', 'life affirming and heartbreaking , sweet without the decay factor']
0	0	[('a monty python sketch', -0.12231653928756714), ('gone horribly wrong', -0.14074432849884033), ('monty python', -0.17481309175491333), ('horribly wrong', -0.20215976238250732)]	['described as a ghost story gone badly awry', 'better described as a ghost story gone badly awry']
1	1	[('across centuries', -0.35860949754714966), ('a man', -0.36851540207862854), ('a grief', -0.39752042293548584)]	['is filled with raw emotions conveying despair and love', 'that is filled with raw emotions conveying despair and love']
1	1	[('to characters and story', -0.5305710434913635), ('characters and story', -0.5319745242595673), ('in years', -0.60375115275383)]	[', it rises in its courageousness , and comedic employment', 'it rises in its courageousness , and comedic employment']
1	1	[('an artist', -0.5499948561191559), ('a jazz ##man', -0.5931669175624847), ('his medium', -0.6585949063301086), ('like a jazz ##man', -0.7067325413227081)]	['with a visual style unique and inherent', 'with a visually masterful work of quiet power']
1	1	[('a funeral', -0.4545576572418213), ('two weddings', -0.47290655970573425), ('anna chancellor', -0.5050781965255737), ('the women', -0.5271379351615906), ('scene - stealing', -0.5845344662666321)]	['is fun , and host to some truly excellent sequences', 'it has fun with the quirks of family life ,']
0	0	"[('half - hearted', -0.1760849952697754), ('of screen comedy', -0.17874610424041748), (""green ' s"", -0.18647587299346924), ('their brand', -0.2582740783691406), ('to an end', -0.32147514820098877)]"	['but fails to keep it up and settles into clichés', 'but fails to keep it up and settles into clichés']
0	1	[('carefully structured plot points', 0.08382976055145264), ('to a pat resolution', 0.06436812877655029), ('a pat resolution', -0.01904928684234619), ('presented on ##screen', -0.04059445858001709), ('carefully structured', -0.07383817434310913)]	['flaws , but also', 'broad streaks of common sense emerge with unimpeachable clarity']
0	1	[('the glad - handing', 0.05830395221710205), ('of hollow despair', -0.053329527378082275), ('hollow despair', -0.12185204029083252), ('the choking sense', -0.12460178136825562)]	['feels strangely hollow at its emotional core', 'assured , glossy and shot through with brittle desperation']
1	1	"[('this year', -0.6115192770957947), (""children ' s"", -0.6156277358531952), ('hit theaters this year', -0.8949058353900909)]"	"['as one of the great films about movie love', ""as one of the year 's most intriguing movie experiences""]"
0	0	[('be hip', -0.11208730936050415), ('be funny', -0.11402851343154907), ('to be hip', -0.1303500533103943), ('to be funny', -0.1457521915435791), ('too hard', -0.3453105092048645)]	"[""the script 's bad ideas and awkwardness"", 'has some unnecessary parts and is kinda wrong in places']"
1	1	[('once again', -0.43615835905075073), ('her power', -0.546799510717392)]	['achieves its emotional power and moments of revelation', 'retains an extraordinary faith in the ability of images']
1	0	[('from friday', -0.20106202363967896), ('a week', -0.21271586418151855), ('a real deal', -0.33850374817848206), ('in value', -0.39299336075782776), ('of this', -0.40166571736335754)]	['give a backbone to the company', 'worth your seven bucks']
0	0	[('so heavy - handed', -0.0605427622795105), ('this ensemble film', -0.11442166566848755), ('imp ##art a message', -0.14221137762069702), ('##art a message', -0.1844218373298645), ('a message', -0.19440412521362305)]	['it falls down in its attempts to humanize its subject', 'in terms of execution this movie is careless and unfocused']
0	0	[('the master of disguise', 0.08689308166503906), ('a convict', -0.01420438289642334), ('the master', -0.030161499977111816), ('of disguise', -0.09656965732574463)]	['yet , it must be admitted', 'must see for all sides of the political spectrum']
0	0	[('so little entertainment', -0.12722277641296387), ('delivered so little entertainment', -0.13064301013946533), ('so little', -0.22488409280776978), ('so much', -0.3338574767112732)]	['is never lethargic', 'sometimes beautiful adaptation']
0	0	[('left over for jokes', -0.04981410503387451), ('on soundtrack rights', -0.07706773281097412), ('for jokes', -0.10597282648086548), ('soundtrack rights', -0.13656628131866455)]	['went over my head or -- considering just', 'suffered through the horrible pains of a death by cancer']
0	0	[('no interest in itself', -0.22578179836273193), ('in itself', -0.25953251123428345), ('a movie', -0.3163609504699707), ('no interest', -0.41178786754608154)]	['the movie is all portent and no content', 'vulgar is too optimistic a title']
1	1	[('a comedy', -0.5098900496959686), ('the absurd ##ity', -0.5427403450012207), ('gentle humor', -0.614915281534195), ('of gentle humor', -0.6700026094913483), ('recent iranian films', -0.6843841671943665)]	['it rises in its courageousness , and comedic employment', ', it rises in its courageousness , and comedic employment']
0	0	"[(""he ' s tough"", 0.10131573677062988), ('re too buff', 0.0522802472114563), (""' ve lost weight"", 0.04984384775161743), (""' s tough"", 0.012211620807647705), ('ve lost weight', -0.032282114028930664)]"	[', mad love looks better than it feels', '-- but certainly hard to hate']
1	1	[('director sp ##re ##cher', -0.5037940740585327), ('a good stepping stone', -0.6756053566932678)]	['with honest performances and exceptional detail', 'also has humor and heart and very talented young actors']
0	0	[('compiled in one place', -0.0868983268737793), ('in one place', -0.0881890058517456), ('one place', -0.11146599054336548), ('after - school', -0.19013118743896484), ('so ##phi ##stic ##ation', -0.2070726752281189)]	"[""'s no discernible feeling beneath the chest hair"", ""that there 's a casual intelligence that permeates the script""]"
1	1	[('finely directed', -0.4256121516227722), ('david jacobs', -0.5631325542926788)]	['the movie is well crafted , and well executed', 'fresh by an intelligent screenplay and gripping performances']
0	0	[('a romance', -0.019330620765686035), ('a comedy', -0.04778772592544556)]	"["", the journey does n't really go anywhere"", 'if the screenplay falls somewhat short']"
0	0	[('its most vibrant scene', -0.2439403533935547), ('most vibrant', -0.24621784687042236), ('in fact', -0.3009680509567261), ('in full', -0.35917842388153076), ('so stale', -0.3657969832420349)]	"[""as steamy as last week 's pork dumplings"", 'a film that suffers because of its many excesses']"
0	1	"[('by - minute', -0.00930851697921753), ('talking - head', -0.15896999835968018), ('in every sense', -0.17557579278945923), ('every sense', -0.24988830089569092), (""the regime ' s"", -0.3938716650009155)]"	['every gag two or three times', 'that reaches across time and distance']
0	0	[('light ##en things up', 0.051912546157836914), ('little humor', 0.025357365608215332), ('##en things up', -0.0734981894493103)]	['with cute accents performing ages-old slapstick and unfunny tricks', 'the rest are padding unashamedly appropriated from the teen-exploitation playbook']
0	0	[('to be really dumb', -0.0551067590713501), ('be really dumb', -0.07952076196670532), ('doing dumb things', -0.15876221656799316), ('dumb things', -0.17999225854873657), ('really dumb', -0.21949630975723267)]	['between dumb fun and just plain dumb', 'you take for granted in most films are mishandled here']
1	0	[('virtually no', -0.1671486496925354), ('an audience', -0.2606293261051178), ('chelsea walls', -0.4087541997432709), ('focus on', -0.4508574604988098), ('to focus on', -0.5141369700431824)]	['admirable energy , full-bodied characterizations and', 'admirable energy , full-bodied characterizations']
1	1	[('some thrilling moments', -0.3836825489997864), ('contains some thrilling moments', -0.4168565273284912), ('with characters', -0.4635050296783447)]	['with honest performances and exceptional detail', 'is balanced by a rich visual clarity and deeply']
0	1	[('##ml ##y', -0.190233051776886), ('its title suggests', -0.27691566944122314), ('its title', -0.2806805372238159), ('as its title suggests', -0.3484877943992615)]	['a mere excuse for the wan , thinly sketched story', 'flimsy -- or , worse yet , nonexistent -- ideas']
0	0	[('a nightmare', -0.07211917638778687), ('made flesh', -0.14068394899368286)]	"[""it 's like dying and going to celluloid heaven"", ""feel like it 's wasted yours""]"
0	1	[('what the title indicates', 0.03761082887649536), ('the title indicates', -0.0074841976165771484), ('the title', -0.06771087646484375), ('a report', -0.19989436864852905)]	"[""what 's missing in murder by numbers"", 'of bible parables and not an actual story']"
1	0	[('utterly unlike ##able', -0.2892051339149475), ('is utterly unlike ##able', -0.41097962856292725), ('a taste', -0.4308263957500458), ('a guy', -0.4745759665966034), ('is certainly that', -0.47822877764701843)]	['terrific casting and solid execution give all three stories life', ', it rises in its courageousness , and comedic employment']
1	1	[('an intimate heart', -0.6975982189178467), ('with an intimate heart', -0.773058608174324)]	['has delivered a solidly entertaining and moving family drama', 'has delivered a solidly entertaining and moving family drama']
1	1	[('deserves a medal', -0.16689246892929077), ('the power', -0.16962534189224243), ('a medal', -0.18605858087539673), ('this reason', -0.33926528692245483), ('chelsea walls', -0.34979236125946045)]	['cross swords with the best of them and', 'the bravery and dedication']
1	1	"[('in and of itself', -0.360584020614624), ('a treasure', -0.5154137313365936), (""stevenson ' s"", -0.7592442482709885)]"	['is a sweet treasure and something well worth your time', 'is a sweet treasure and something well worth your time']
0	0	[('semi - improvised', -0.10184359550476074), ('semi - coherent', -0.20121866464614868), ('between the stars', -0.29422569274902344), ('the stars', -0.39868173003196716)]	['of whimsicality , narrative discipline and serious improvisation', 'in a sea of visual and verbal clichés']
1	1	[('more traditional', -0.2989930510520935)]	['the way for adventurous indian filmmakers toward a crossover', '` ron seal the deal']
1	1	"[('not only', -0.3858175277709961), ('##ept school productions', -0.5796733796596527), (""oliver parker ' s"", -0.5980209410190582), ('in ##ept school productions', -0.6366658508777618)]"	['with honest performances and exceptional detail', 'gives a superb performance full of deep feeling']
0	0	[('upper - crust', -0.3058168292045593), ('upper - crust decor', -0.47681888937950134)]	['film that suffers because of its many excesses', 'a film that suffers because of its many excesses']
0	1	[('get in the car', 0.05081909894943237), ('in the car', -0.059734344482421875), ('the car', -0.1541428565979004), ('has little else to', -0.21292930841445923), ('sir anthony hopkins', -0.3199784755706787)]	['funny and also heartwarming without stooping to gooeyness', ', the film does pack some serious suspense']
1	1	[('most patient', -0.3850586414337158), ('of art', -0.4066401720046997), ('work of art', -0.5218647718429565), ('challenge - hungry', -0.5226064920425415)]	['with honest performances and exceptional detail', 'that as a director washington demands and receives excellent performances']
0	0	[]	['directed with sensitivity and skill', 'directed and convincingly acted']
0	0	[('generate cheap hollywood tension', 0.11185264587402344), ('our substantial collective fear', 0.051775455474853516), ('cheap hollywood tension', 0.034484803676605225), ('of nuclear holocaust', 0.02542048692703247), ('nuclear holocaust', -0.014301180839538574)]	['rises to its clever what-if concept', 'allegedly inspiring and easily marketable']
1	1	"[(""of the ' 60s"", -0.40633606910705566), (""the ' 60s"", -0.43658897280693054), ('vincent price', -0.4444335699081421), ('its best', -0.4520300626754761), ('camp ##y fun', -0.6458223164081573)]"	['is fun , and host to some truly excellent sequences', 'fun , and host to some truly excellent sequences']
1	1	[('the trip', -0.39935606718063354), ('bruce willis', -0.46138691902160645), ('on the trip', -0.47306668758392334), ('much more', -0.5076999068260193), ('for bruce willis', -0.5385343730449677)]	['that kidman has become one of our best actors', 'gives a superb performance full of deep feeling']
1	1	[('the filmmakers', -0.4844910800457001), ('the biblical message', -0.5199689865112305), ('the art', -0.5428305268287659), ('the script', -0.5651216208934784), ('of forgiveness', -0.5760855674743652)]	['is balanced by a rich visual clarity and deeply', 'with honest performances and exceptional detail']
1	1	[('full of', -0.3831905126571655)]	[', touching , dramatically forceful , and beautifully shot', 'funny , touching , dramatically forceful , and beautifully shot']
0	0	[('fire - red', 0.25875502824783325), ('covering his shoulder', 0.24842774868011475), ('fire - red flame', 0.22243082523345947), ('his shoulder', 0.1823974847793579), ('a sheet', 0.15946882963180542)]	['remotely topical or sexy', 'posing as a real movie']
1	0	[('lifelong friendships', -0.4343530237674713), ('the friendship', -0.43729984760284424), ('such a way', -0.43870335817337036), ('the ups and downs', -0.4884420335292816), ('accompany lifelong friendships', -0.5084221661090851)]	['is also a film of freshness , imagination and insight', 'is also a film of freshness , imagination and insight']
1	1	"[('it is', -0.40793460607528687), ('what it is', -0.4462099075317383), (""the form '"", -0.4912424683570862), ('little more', -0.5512770414352417), ('knows what it is', -0.5536335706710815)]"	['is also a film of freshness , imagination and insight', 'is also a film of freshness , imagination and insight']
1	1	[('the theater', -0.33412283658981323), ('my spirit', -0.34856802225112915), ('disco bollywood', -0.3986201286315918), ('the end', -0.4060423970222473), ('of the theater', -0.4452139735221863)]	"['a testament to the integrity and vision of the band', ""nicholson 's goofy , heartfelt , mesmerizing king lear""]"
1	1	[('char ##ism ##a', -0.19864284992218018), ('of char ##ism ##a', -0.3029806315898895)]	[', it rises in its courageousness , and comedic employment', 'it rises in its courageousness , and comedic employment']
0	0	[('so conspicuous ##ly lacks', 0.05791044235229492), ('so conspicuous ##ly', 0.02096116542816162), ('of thorn and vinegar', -0.03109920024871826), ('this picture', -0.04641956090927124), ('pl ##under', -0.08820420503616333)]	[', it rises in its courageousness , and comedic employment', 'it rises in its courageousness , and comedic employment']
1	1	[('to reality', -0.559701144695282), ('di ##sil ##lusion ##ment', -0.7633563727140427)]	['an effortlessly accomplished and richly resonant work', 'a film of freshness , imagination and insight']
0	0	[('a whole lot', -0.052488505840301514), ('of laughs', -0.13851863145828247), ('serving sara', -0.314041405916214)]	['flaws , but also', 'it has plenty of laughs']
1	1	[('the sort', -0.33296746015548706), ('miss hitchcock', -0.4926380217075348), ('of film', -0.5265530943870544), ('popular cinema', -0.5318193435668945), ('for popular cinema', -0.5947985053062439)]	['that a feel-good movie can still show real heart', 'its make-believe promise of life']
1	1	[('terribly hip', -0.47249841690063477), ('cinematic entertainment', -0.6350618898868561), ('of cinematic entertainment', -0.7936809957027435)]	['a fun and funky look', 'fun , and host to some truly excellent sequences']
1	0	[('quickly named', -0.18631339073181152), ('extraordinary strength', -0.2145099937915802), ('##cup supernatural powers', -0.2529655992984772), ('laser - beam', -0.4826655089855194), ('laser - beam eyes', -0.5131639689207077)]	['their super-powers , their super-simple animation and', 'its ability to shock and amaze']
1	1	[('a jolly surprise', -0.592820018529892), ('is a jolly surprise', -0.7530685812234879)]	"[""a great performance and a reminder of dickens ' grandeur"", 'that rare family movie -- genuine and sweet']"
1	1	[]	['has delivered a solidly entertaining and moving family drama', 'has delivered a solidly entertaining and moving family drama']
1	1	[('highly refer', -0.5518935024738312), ('highly refer ##ential', -0.5526654422283173), ('to form', -0.6022308468818665), ('jean - luc', -0.7451426982879639), ('jean - luc god', -0.7519272267818451)]	['with honest performances and exceptional detail', 'gives a superb performance full of deep feeling']
0	0	[('seems pedestrian', -0.3047727942466736), ('it now seems pedestrian', -0.34877628087997437), ('so frequently', -0.45941635966300964), ('was once original', -0.4780687391757965)]	['in its laid-back way', 'its laid-back way']
1	1	[('well - hon', -0.7548709809780121), ('well - hon ##ed', -0.7837128788232803)]	['with honest performances and exceptional detail', 'are well done and perfectly']
1	1	[('lighter affairs', -0.5753264129161835), ('anchored lighter affairs', -0.6018061637878418), ('her role', -0.6269314885139465), ('has anchored lighter affairs', -0.6905538439750671), ('to her role', -0.7886925935745239)]	['has delivered a solidly entertaining and moving family drama', 'has delivered a solidly entertaining and moving family drama']
1	1	[('more interesting', -0.37610483169555664), ('in concept', -0.4152255058288574), ('in execution', -0.6154203116893768), ('round - robin', -0.6358613669872284), ('than in execution', -0.7125890552997589)]	['with a variety of quirky characters and an engaging story', 'is also a film of freshness , imagination and insight']
1	1	[('its predecessor', -0.17269933223724365), ('harry potter', -0.2952772080898285), ('to its predecessor', -0.2990170419216156), ('a film', -0.3577394187450409), ('of harry potter', -0.47285619378089905)]	['due to its rapid-fire delivery and enough inspired', 'the right to be favorably compared to das boot']
1	1	[('the performances', -0.21372514963150024), ('the rough content', -0.2283220887184143), ('the performances alone', -0.25369635224342346), ('for the performances alone', -0.26411524415016174)]	"[""'s easy to like and"", 'you should be able to find better entertainment']"
1	0	[('a lot', -0.3097948729991913), ('a lot more', -0.40203341841697693), ('the film', -0.4726516008377075), ('a lot more fun', -0.5167200416326523), ('than the film', -0.587983101606369)]	['it is a whole lot of fun', 'is still fun and enjoyable and so aggressively silly']
1	1	[('about baseball', -0.48876598477363586), ('of dreams', -0.5986670553684235), ('hit theaters', -0.6878153681755066), ('field of dreams', -0.696395754814148), ('to hit theaters', -0.73664391040802)]	[', and among the best films of the year', 'one of the best movies of the year']
1	1	[('of characters', -0.4910743832588196), ('qui ##rky', -0.5578829050064087), ('his buddy gerald', -0.5825483500957489), ('a qui ##rky cast', -0.7485596984624863)]	['is fun , and host to some truly excellent sequences', 'terrific performances , great to look at , and funny']
0	0	[('original ##ity', -0.16443020105361938), ('clever ##ness', -0.22144347429275513)]	['failing to compensate for the paper-thin characterizations and facile situations', 'suffers a severe case of oversimplification , superficiality and silliness']
1	1	[('breath ##taking', -0.480047345161438), ('breath ##taking scenery', -0.708815723657608), ('epic battle scenes', -0.7159639000892639), ('another ` spectacular spectacle', -0.9020927846431732)]	['the magnificent swooping aerial shots are breathtaking', ', the magnificent swooping aerial shots are breathtaking ,']
1	1	[('among us', -0.29214227199554443), ('with us', -0.3082679510116577), ('not necessarily with us', -0.33626437187194824), ('not necessarily', -0.3398400545120239), ('a people', -0.40340620279312134)]	['fresh by an intelligent screenplay and gripping performances', 'the movie is well crafted , and well executed']
1	0	[('the comedy', -0.27226096391677856), ('the comedy goes', -0.34317904710769653), ('the way', -0.3707851767539978), ('of story', -0.4040150046348572), ('as the comedy goes', -0.4792171120643616)]	['adds up to big box office bucks all but guaranteed', 'to big box office bucks all but guaranteed']
0	0	[('of it', -0.11103540658950806), ('under ##dev ##elo ##ped', -0.15367603302001953), ('un ##fo ##cus ##ed', -0.1787811517715454), ('##dev ##elo ##ped', -0.2109917402267456), ('too much', -0.29357844591140747)]	['too ludicrous and', 'too dry and too placid']
1	1	[]	['is balanced by a rich visual clarity and deeply', 'a testament to the integrity and vision of the band']
0	0	[('been worse', -0.3045625686645508), ('have been worse', -0.34857457876205444)]	[', worse ,', 'an affected malaise']
1	0	[]	['a triumph of pure craft and passionate heart', 'gives a superb performance full of deep feeling']
1	1	[('painfully funny', -0.2813311815261841), ('bad behavior', -0.387807160615921), ('to bad behavior', -0.42373719811439514)]	['it rises in its courageousness , and comedic employment', 'often very funny collegiate gross-out comedy']
0	1	[('an er ##rant tear', -0.06404238939285278), ('a promising young lad', -0.06754493713378906), ('in a nasty sea', -0.07337063550949097), ('a nasty sea', -0.19223642349243164), ('the spectacle', -0.3514213562011719)]	"[""'ll be white-knuckled and unable to look away"", ""'ll be white-knuckled and unable to look away""]"
1	1	[('30 pounds', -0.555339902639389), ('the role', -0.7110147178173065), ('for the role', -0.7510598301887512)]	['gives a superb performance full of deep feeling', 'is needed to live a rich and full life']
0	1	[('of paste ##l colors', 0.17293792963027954), ('prank ##ish comedy', 0.09961241483688354), ('paste ##l colors', 0.029028117656707764), ('##ish comedy', 0.005621969699859619), ('##l colors', -0.07150530815124512)]	['of dumb drug jokes and predictable slapstick', 'failed jokes , twitchy acting , and general boorishness']
1	1	[('quite compelling', -0.5260887742042542)]	['fresh by an intelligent screenplay and gripping performances', 'with honest performances and exceptional detail']
0	0	[]	['poor editing , bad bluescreen , and ultra-cheesy dialogue', 'poor editing , bad bluescreen , and']
0	0	[('of the salt', -0.3059016466140747), ('the salt', -0.31287240982055664), ('the center', -0.3414326310157776), ('##on sea', -0.36918503046035767)]	['a hole in the head', 'as a hole in the head']
1	1	[('yank ##s', -0.4287281036376953), ('gaul ##s', -0.4325079917907715), ('cross - cultural', -0.43861207365989685), ('clever ##ly', -0.4791320562362671)]	['meticulously uncovers a trail of outrageous force and craven concealment', 'while some of the camera work is interesting']
1	1	[('clear up the case', -0.36614567041397095), ('the case', -0.43744486570358276)]	['gets around to its real emotional business ,', 'gives it new texture , new relevance , new reality']
1	1	[('madden ##ingly predictable', -0.4286133646965027), ('of movie', -0.44505494832992554), ('turns madden ##ingly predictable', -0.4512280821800232), ('pleasant enough', -0.4551130533218384), ('##ning ##s', -0.5731017589569092)]	['is fun , and host to some truly excellent sequences', 'that rare family movie -- genuine and sweet']
1	1	[('into its world', -0.44501233100891113), ('its world', -0.4555739164352417), ('interesting characters', -0.519931972026825), ('makes it special', -0.5298689901828766), ('the theater', -0.536613404750824)]	['the ingenuity that parker displays in freshening the play', 'a testament to the integrity and vision of the band']
0	0	"[(""perry ' s boss"", -0.010959029197692871), (""perry ' s"", -0.032685160636901855), ('cedric the entertainer', -0.052146077156066895), ('##ly amusing', -0.06899654865264893), ('the entertainer', -0.14809948205947876)]"	['a work of extraordinary journalism , but', 'no sense of pride or shame']
1	1	[('generally speaking', -0.4168795943260193), ('terrific performances', -0.4528598189353943), ('them all', -0.5682258605957031), ('movie - going', -0.5845042169094086), ('from them all', -0.7474367916584015)]	['gives a superb performance full of deep feeling', 'has a great cast and a great idea']
0	0	[('technical gi ##bber ##ish', -0.1004745364189148), ('advance the linux cause', -0.22184544801712036), ('talking heads', -0.2506334185600281), ('the linux cause', -0.34475672245025635)]	['lots of boring talking heads , etc. --', 'lots of boring talking heads , etc']
0	0	[('lesser harrison', -0.2684870958328247), ('that dreadful sabrina remake', -0.31867456436157227), ('seven nights', -0.3396446704864502)]	['the pretensions -- and disposable story -- sink the movie', 'a film that suffers because of its many excesses']
1	1	[('more thoughtful', -0.5246115028858185), ('this one', -0.5296882092952728), ('for you', -0.5709633529186249), ('is for you', -0.7161395251750946), ('interesting conflict ##ed characters', -0.8158009350299835)]	['your reward will be a thoughtful , emotional movie experience', 'with honest performances and exceptional detail']
