predicted_labels	true_labels	lil_interpretations	gil_interpretations
3	3	[('of Canada', -0.6094350814819336)]	['Who was Secretary of State during the Nixon administration ?', 'When was the Bill of Rights ratified ?']
3	3	[('of Water loo', -0.5232817530632019), ('Water loo', -0.6357577741146088), ('the battle', -0.6401775479316711)]	['What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?']
2	2	[('leuke mia', -0.7858863323926926), ('is leuke mia', -0.8682365268468857), ('What is leuke mia', -0.9242740198969841)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
4	4	[('Howard Hughes', -0.7716682702302933)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
1	1	[('for June', -0.6004529297351837)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
5	1	[('in Minnesota', -0.6229292750358582)]	['What is the Pennsylvania state income tax rate ?', 'What is the average hourly rate of American workers ?']
5	5	[('from the earth', -0.4847757816314697), ('to the sun', -0.48529255390167236), ('the sun', -0.6066868007183075), ('the earth', -0.6130903661251068), ('in miles', -0.616835355758667)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
5	5	[('for a chicken', -0.4355705976486206), ('a chicken', -0.5851113796234131)]	['What sound does Olympia , Washington , overlook ?', 'Where is the actress , Marion Davies , buried ?']
5	5	[]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[('relative humid ity', -0.7836417704820633), ('is relative humid ity', -0.871515303850174)]	"['When is the Sun closest to the Earth ?', ""What 's the home of the Rockettes ?""]"
4	4	[('the zip code', -0.869306817650795), (' 358 24', -0.8694067001342773), ('of  358 24', -0.926986537873745)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
1	1	[('used in Al geria', -0.48390454053878784), ('in Al geria', -0.5953667163848877), ('Al geria', -0.7011275291442871)]	['What does caliente mean , in English ?', 'What sound does Olympia , Washington , overlook ?']
3	3	[('a hoop', -0.6364487707614899)]	['What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?']
1	1	[('most popular', -0.6516331136226654), ('in 1957', -0.6537078320980072)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
1	1	[('made of', -0.6273181140422821)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
1	1	[('the satellit e', -0.3248838782310486), ('the Soviet Union', -0.3759903311729431), ('in 1957', -0.49898242950439453), ('into space', -0.5067678093910217)]	"['What was the longest war in U.S. history ?', ""What was the date of CNN 's first broadcast ?""]"
4	4	[('The En qui rer', -0.8775018900632858)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
3	3	[('the sli nky', -0.5173632502555847)]	['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?']
1	1	[('back bone s called', -0.5309982001781464), ('back bone s', -0.6141057908535004), ('back bone', -0.7005713880062103)]	['Where is the actress , Marion Davies , buried ?', 'What does caliente mean , in English ?']
5	5	[('mel ting', -0.24703773856163025), ('co pper', -0.2913466691970825), ('of co pper', -0.31743117421865463)]	"[""What 's the Fahrenheit equivalent of zero degrees centigrade ?"", 'What direction do the best surfing beaches face ?']"
4	4	[('Mon s', -0.7838087379932404)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
3	3	[('of the United States', -0.3997688889503479), ('the United States', -0.5017738342285156), ('23 rd', -0.6271286010742188)]	['What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?']
5	5	[]	['What sound does Olympia , Washington , overlook ?', 'Where was the Cisalpine Republic , 1797-185 , ?']
2	2	[('acid rain', -0.8199930787086487), ('of acid rain', -0.8772083073854446)]	['How do microwaves work ?', 'When is the Sun closest to the Earth ?']
5	5	[('the United States', -0.43582624197006226), ('lish the draft', -0.44626468420028687), ('the draft', -0.6271786093711853)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
5	5	[('the speed of light', -0.2977257966995239), ('of light', -0.5832663476467133), ('the speed', -0.5903481841087341)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?']
4	4	[('is Montreal in', -0.8488704562187195)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
4	4	[('New York', -0.8248117119073868), ('the Twin Tower s', -0.962706845253706)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What lake is Sheboygan on ?']
2	2	[('is fungus', -0.7994862347841263), ('What is fungus', -0.8835140019655228)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
1	1	[('in the Netherlands', -0.6057462394237518), ('the Netherlands', -0.7046955823898315)]	['What does caliente mean , in English ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[]	['When is the Sun closest to the Earth ?', 'How many people are there in the world ?']
4	1	[('domino es', -0.7208031713962555), ('the spot', -0.7735436856746674), ('on domino es', -0.8154249638319016)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
5	5	[('in a ton', -0.4505774974822998), ('How many', -0.5746970772743225), ('a ton', -0.5967952311038971)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?']
2	2	[('is influenza', -0.8043146431446075), ('What is influenza', -0.8839207142591476)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
5	5	[('the Mona Lisa', -0.41368818283081055), ('Mona Lisa', -0.5756373405456543), ('paint ed', -0.6122185587882996)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[]	['When is the Sun closest to the Earth ?', 'What is the temperature today ?']
5	1	[('Madrid  , Spain', -0.17005115747451782)]	['What is the average hourly rate of American workers ?', 'What does each of the utilities cost in Monopoly ?']
4	4	[('to Georgia', -0.7771636545658112), ('from Maine', -0.7807608544826508), ('North America', -0.7821348756551743), ('in North America', -0.84811931848526), ('from Maine to Georgia', -0.9106831252574921)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
1	1	[('is plastic made of', -0.49209046363830566), ('plastic made of', -0.5699743628501892), ('made of', -0.6188680827617645)]	['What sound does Olympia , Washington , overlook ?', 'Where is the actress , Marion Davies , buried ?']
5	5	[('of Nigeria', -0.5412378013134003), ('the population', -0.5692741572856903)]	['What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?']
2	2	[]	['When is the Tulip Festival in Michigan ?', 'Who created the character of Scrooge ?']
4	4	[('the Grand Canyon', -0.7957764267921448)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
3	3	[('invent ed the telephone', -0.393507182598114), ('ed the telephone', -0.5003172159194946), ('the telephone', -0.6067821085453033)]	['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?']
5	5	[('buy Alaska', -0.5863626897335052)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
3	3	[('the leader of Ireland', -0.4608667492866516), ('of Ireland', -0.6086641550064087), ('the leader', -0.6382668912410736)]	['What was the longest war in U.S. history ?', 'Who was Secretary of State during the Nixon administration ?']
5	5	[('a cu bic foot', -0.27185994386672974), ('of water', -0.5484041273593903)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?']
4	1	[]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
2	2	[('son ar', -0.7198864817619324), ('is son ar', -0.8323885500431061), ('What is son ar', -0.9051223620772362)]	['When is the Sun closest to the Earth ?', 'What is the nature of learning ?']
4	4	[('most people', -0.7847249954938889)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
2	2	[]	['When is the Sun closest to the Earth ?', 'What is the temperature today ?']
4	4	[('the Sea', -0.7779957354068756), ('Tran quil ity', -0.8359350115060806), ('of Tran quil ity', -0.9085328280925751)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
5	5	[('How fast is sound', -0.3193534016609192), ('How fast', -0.5810744762420654), ('is sound', -0.598511129617691)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?']
4	4	[('co gnac', -0.7643420398235321), ('produced in', -0.7723379731178284), ('co gnac produced in', -0.9030695557594299)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
2	2	"[(""Valentine ' s"", -0.8722946792840958)]"	['What do the 12 days of Christmas mean ?', 'When is the Tulip Festival in Michigan ?']
2	2	[('gra y hair', -0.827200785279274), ('causes gra y hair', -0.8993103578686714)]	['What is the origin of the word , magic ?', 'What two states is Washington D.C. between ?']
2	2	[('hyper tension', -0.7315472066402435), ('is hyper tension', -0.840534970164299), ('What is hyper tension', -0.9131652489304543)]	['When is the Sun closest to the Earth ?', 'Who was the architect of Central Park ?']
2	2	[('band width', -0.7360923886299133), ('is band width', -0.8177894204854965), ('What is band width', -0.8870954811573029)]	['When is the Sun closest to the Earth ?', 'What is the temperature today ?']
4	4	[('the U . S', -0.9262794703245163)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?']
2	2	[('a para site', -0.8413859009742737), ('is a para site', -0.9116539433598518)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
2	2	[]	['What is the nature of learning ?', 'What does it take to become a lawyer ?']
2	2	[]	['When is the Sun closest to the Earth ?', 'What is the temperature today ?']
2	1	[('legal ly blind', -0.5354410335421562), ('being legal ly blind', -0.5587702095508575)]	['What exactly , specifically does sleep do for you ?', 'What effect does LSD have on the brain ?']
3	3	[('in the world', -0.5052777230739594), ('the world', -0.6119211614131927)]	['When was the Bill of Rights ratified ?', 'Who does the voices of the Simpsons ?']
4	4	[('the twin cities', -0.7829634845256805)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
1	1	[('invent in 1903', -0.6642254590988159), ('in 1903', -0.716115415096283), ('Howard Smith', -0.7607525140047073)]	"['What exactly , specifically does sleep do for you ?', ""What 's the dumbest domesticated animal ?""]"
1	1	[('of liber ty', -0.5755001306533813), ('made of', -0.6311420500278473), ('liber ty', -0.6846883893013)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[('pila tes', -0.8023234456777573), ('is pila tes', -0.8773949667811394), ('What is pila tes', -0.9326982945203781)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
4	4	[]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
5	5	[('the Ni le river', -0.2898038625717163)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?']
1	1	[]	"['What was the longest war in U.S. history ?', ""What was the date of CNN 's first broadcast ?""]"
2	2	[]	['When is the Sun closest to the Earth ?', 'What is the temperature today ?']
5	5	[]	['What is the average hourly rate of American workers ?', 'What is the Pennsylvania state income tax rate ?']
3	3	[]	['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?']
3	3	[('of Canada', -0.6148861348628998)]	['Who was Secretary of State during the Nixon administration ?', 'What was the longest war in U.S. history ?']
5	5	[('How many', -0.5885696709156036), ('Nav y', -0.5934593975543976)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
1	1	[('Glen n Miller', -0.6409561634063721)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
5	5	[('when she die d', -0.25383973121643066), ('Joan of Arc', -0.3928561806678772), ('she die d', -0.3991076350212097), ('of Arc', -0.5779351890087128), ('die d', -0.584738701581955)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
2	2	[('dia ne tics', -0.8255021274089813)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
4	4	[('of Ethiopia', -0.7551485151052475), ('the capital', -0.756648525595665)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
5	5	[('an ele phan t', -0.3251376748085022), ('how long', -0.617110013961792)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
1	1	[('in Iceland', -0.6936053931713104)]	['What sound does Olympia , Washington , overlook ?', 'Where is the actress , Marion Davies , buried ?']
2	2	[('FM radio station s', -0.8797019422054291), ('AM radio station s', -0.8820614963769913)]	['How tall is the Matterhorn ?', 'What two states is Washington D.C. between ?']
2	2	[('osteo por osis', -0.8284646570682526)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
3	3	[('the U . S', -0.40609651803970337)]	['What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?']
2	2	[('pey ote', -0.8016562759876251), ('is pey ote', -0.8838366270065308), ('What is pey ote', -0.9387621022760868)]	['When is the Tulip Festival in Michigan ?', 'What is the nature of learning ?']
2	2	[('used for', -0.8370762765407562)]	['How many people are there in the world ?', 'What effect does LSD have on the brain ?']
2	2	[('vis cos ity', -0.6860350072383881), ('is vis cos ity', -0.7919097244739532)]	['When is the Sun closest to the Earth ?', 'What is the temperature today ?']
5	5	[('become a state', -0.43339449167251587), ('a state', -0.6170340180397034)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
0	0	[]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
1	1	[('made out of', -0.5709398090839386), ('out of', -0.649032324552536)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
4	4	[('the body', -0.7515654563903809), ('on the body', -0.8356329500675201), ('a mort ar board', -0.9173680692911148)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
0	0	[('stand for', -0.8656782805919647)]	['What does U.S.S.R. stand for ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[('the chun nel', -0.8487571328878403), ('is the chun nel', -0.9184883013367653)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
4	4	[('bu ried', -0.7921014428138733)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?']
2	2	[]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
2	2	[]	['When is the Sun closest to the Earth ?', 'Who was the architect of Central Park ?']
2	2	[('Qua alu des', -0.9022379741072655)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
2	2	[('na prox en', -0.7994144707918167)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
2	2	[]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
4	4	[('the U . S', -0.8949232250452042)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
2	1	[('foot and mouth', -0.8433753848075867)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
5	5	[('of a dollar bill', -0.32636767625808716), ('a dollar bill', -0.4624220132827759), ('an cy', -0.6042730808258057)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[('Ab origine s', -0.8878694847226143)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
2	2	[('hybrid ization', -0.7651509195566177), ('is hybrid ization', -0.8585715293884277), ('What is hybrid ization', -0.922130212187767)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
1	1	[('is indi go', -0.6121694445610046)]	['What sound does Olympia , Washington , overlook ?', 'Where is the actress , Marion Davies , buried ?']
5	5	[('a car', -0.5899779200553894), ('in Italy', -0.5937068164348602), ('to be', -0.5959329605102539)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
1	1	[]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
1	1	[]	['What sound does Olympia , Washington , overlook ?', 'Where is the actress , Marion Davies , buried ?']
0	0	[('stand for', -0.8752870559692383)]	['What does U.S.S.R. stand for ?', 'What sound does Olympia , Washington , overlook ?']
5	5	[('go on strike', -0.4161282777786255), ('the NFL', -0.5734544694423676), ('on strike', -0.5801481008529663)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[('solar wind', -0.7607582062482834), ('is solar wind', -0.8476237058639526), ('What is solar wind', -0.9121525585651398)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
5	5	[('on the  moon', -0.29731011390686035), ('the  moon', -0.4263342618942261), ('Neil Armstrong', -0.5191811621189117)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
4	4	[]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
3	3	[('in the Vietnam War', -0.3771815896034241), ('the Vietnam War', -0.4918805956840515)]	['What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?']
4	4	[('all the planet', -0.8330921083688736), ('all the planet s', -0.8999725058674812)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
3	3	[('of Alaska', -0.5910835266113281)]	['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?']
5	5	[('ize power in Italy', -0.2530749440193176), ('in Italy', -0.5697292685508728)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
4	4	[('of Persi', -0.7681251019239426), ('the capital', -0.7751275897026062)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
4	4	[('the Eiffel Tower', -0.8110494613647461)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?']
5	5	[('an octo pus', -0.4078468084335327), ('How many heart', -0.41133397817611694), ('How many', -0.5761459767818451)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[('pneu monia', -0.7722364217042923), ('is pneu monia', -0.858927994966507), ('What is pneu monia', -0.9208614528179169)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
4	4	[('the US', -0.7860870659351349), ('in the US', -0.8408619314432144)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?']
2	2	[('a fuel cell', -0.8348352164030075), ('is a fuel cell', -0.9077025428414345)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
3	3	[('to appear on TV', -0.3738144636154175), ('appear on TV', -0.4811372756958008), ('on TV', -0.5897119641304016)]	['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?']
4	4	[('Little League', -0.7623127549886703)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?']
1	1	[('of twin s', -0.6462192535400391), ('twin s', -0.7257061302661896)]	['What sound does Olympia , Washington , overlook ?', 'What does caliente mean , in English ?']
4	4	[]	['How far away is the moon ?', 'What direction do the best surfing beaches face ?']
2	2	[('is diabetes', -0.8008136749267578), ('What is diabetes', -0.8779366388916969)]	['When is the Sun closest to the Earth ?', 'What is the temperature today ?']
5	5	[('President Kennedy', -0.5858636796474457)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
0	0	[('TM J', -0.8723844364285469), ('is TM J', -0.9165843203663826), ('What is TM J', -0.9476174637675285)]	"[""What 's the difference between J.D. and LL.M. ?"", 'What is the salary of a U.S. Representative ?']"
1	1	[('is ya k milk', -0.39823055267333984), ('ya k milk', -0.5177849531173706)]	"[""What color are a cherry tree 's flowers ?"", ""What 's the dumbest domesticated animal ?""]"
5	5	[('how er born', -0.4032749533653259), ('er born', -0.5906098484992981)]	"[""What 's the third month of the Gregorian calendar ?"", 'Where did Hillary Clinton graduate college ?']"
0	0	[('IS DN', -0.840007022023201)]	['What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?']
2	2	[('the sun', -0.8006673157215118)]	['What two states is Washington D.C. between ?', 'What state is Niagara Falls located in ?']
5	5	[('between dollars and pounds', -0.3016965389251709), ('dollars and pounds', -0.4421998858451843)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?']
5	5	[('Abraham Lincoln', -0.5382030010223389)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[]	['When is the Sun closest to the Earth ?', 'Who was the architect of Central Park ?']
2	2	[('is mold', -0.8143683522939682), ('What is mold', -0.8897563144564629)]	['What is the nature of learning ?', 'When is the Tulip Festival in Michigan ?']
5	5	[('was Mozart born', -0.4141639471054077)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
1	1	[('of  frog s', -0.37301015853881836), (' frog s', -0.5081309080123901)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
1	1	"[(""William Penn ' s"", -0.428353488445282)]"	"[""What was the date of CNN 's first broadcast ?"", 'What was the longest war in U.S. history ?']"
4	5	[('of gold', -0.6587736457586288), ('mel ting', -0.6718315184116364)]	['What direction do the best surfing beaches face ?', 'When is the Sun closest to the Earth ?']
4	4	[('the White House', -0.7915930151939392), ('of the White House', -0.8719566613435745)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?']
2	2	[('sem o lina', -0.8663203567266464), ('is sem o lina', -0.9327469691634178)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
1	1	[('Mel ba sauce', -0.5389697551727295), ('made from', -0.6163011491298676), ('Mel ba', -0.6499953866004944)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[('Ur sa Major', -0.8731739968061447), ('is Ur sa Major', -0.9273485690355301)]	"['When is the Sun closest to the Earth ?', ""What 's the home of the Rockettes ?""]"
5	5	[('in the human body', -0.251565158367157), ('the human body', -0.3567933440208435), ('of water content', -0.40334540605545044), ('water content', -0.5440685451030731)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?']
5	5	[('does water we igh', -0.37452632188796997), ('we igh', -0.7282379567623138)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?']
5	5	[('Wind sor', -0.5681340396404266)]	['What sound does Olympia , Washington , overlook ?', 'Where is the actress , Marion Davies , buried ?']
3	3	[]	['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?']
5	5	[('of Australia', -0.5630902945995331), ('the population', -0.5685811042785645)]	['What sound does Olympia , Washington , overlook ?', 'Where is the actress , Marion Davies , buried ?']
3	3	[('the Sist ine Chapel', -0.3819708824157715)]	['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?']
2	2	[('the climate', -0.8033401072025299), ('on the climate', -0.8641355335712433), ('vol cano es', -0.8824282959103584), ('of vol cano es', -0.9280940070748329)]	['What is a urologist ?', 'When is the Sun closest to the Earth ?']
5	5	[('the Andy Griffith show', -0.24276596307754517), ('Andy Griffith', -0.5635444223880768)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[('acid rain', -0.7920375168323517), ('is acid rain', -0.8732656389474869), ('What is acid rain', -0.9278650656342506)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
5	5	"[(""Mexico ' s"", -0.42089247703552246), ('in dependence', -0.5808017551898956)]"	"[""What 's the third month of the Gregorian calendar ?"", 'What time of year do most people fly ?']"
4	4	[('Lake Champ', -0.7911620438098907), ('Lake Champ lain', -0.8571858704090118), ('of Lake Champ lain', -0.9168900847434998)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
1	1	[('bir d', -0.6509767472743988)]	['What does caliente mean , in English ?', 'What does U.S.S.R. stand for ?']
2	2	[('quick sil ver', -0.7940503358840942), ('is quick sil ver', -0.8775354772806168)]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
3	3	[]	['When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?']
5	5	[('of light', -0.6396389603614807), ('the speed', -0.6493696570396423)]	"['When did the Dow first reach ?', ""What 's the third month of the Gregorian calendar ?""]"
5	5	[('of a football field', -0.25841647386550903), ('a football field', -0.3674619197845459), ('the ', -0.5909878611564636)]	['What meter was invented by C.C. Magee in 1935 ?', 'How many furlongs are there in a mile-and-a-quarter recetrack ?']
2	2	[('zero points', -0.8178217560052872), ('called love', -0.8261486440896988), ('zero points called love', -0.9376425743103027)]	['What is the origin of the word , magic ?', 'What does caliente mean , in English ?']
1	1	[('the Wizard of Oz', -0.4521375894546509), ('of Oz', -0.6448034048080444), ('of dog', -0.6472663879394531), ('the Wizard', -0.649939626455307), ('What kind', -0.656037837266922)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[('a thy roid', -0.8434758186340332), ('is a thy roid', -0.9112697914242744)]	"['When is the Sun closest to the Earth ?', ""What 's the home of the Rockettes ?""]"
1	1	[('to the lung s', -0.48636484146118164), ('to the lung', -0.6164825856685638), ('from the heart', -0.6179312765598297), ('the heart', -0.7210367918014526), ('the lung', -0.7251118123531342)]	['How do you do a topic outline ?', 'What is the largest shopping mall in the world ?']
5	5	[('Yellow stone National Park', -0.23281753063201904), ('Old F aith ful', -0.23815375566482544), ('Old F aith', -0.38188034296035767), ('Yellow stone', -0.5629640817642212)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
2	2	[]	"['When is the Sun closest to the Earth ?', ""What 's the home of the Rockettes ?""]"
5	5	[('St . Louis', -0.43089592456817627)]	['What sound does Olympia , Washington , overlook ?', 'Where is the actress , Marion Davies , buried ?']
1	1	[('with a strong acid', -0.36347055435180664), ('a strong acid', -0.505945235490799), ('lit mus paper', -0.6534180641174316)]	"[""What color are a cherry tree 's flowers ?"", 'When is the Tulip Festival in Michigan ?']"
1	1	[('of the German flag', -0.516107589006424), ('the German flag', -0.6074462234973907)]	['What sound does Olympia , Washington , overlook ?', 'Where is the actress , Marion Davies , buried ?']
2	2	[]	['When is the Sun closest to the Earth ?', 'What is the temperature today ?']
4	4	[('the Black Sea', -0.8349933475255966), ('on the Black Sea', -0.8999617397785187)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
5	5	[('of silver', -0.6274133622646332)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'What meter was invented by C.C. Magee in 1935 ?']
1	1	[('use in Brazil', -0.5830096900463104), ('in Brazil', -0.6747699677944183)]	['What sound does Olympia , Washington , overlook ?', 'Where is the actress , Marion Davies , buried ?']
2	2	[]	['When is the Sun closest to the Earth ?', 'What is the temperature today ?']
2	2	[]	['When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']
5	5	[('enter the union', -0.48371827602386475), ('the union', -0.6368632018566132)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?']
4	4	[]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
