predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	1	[('good stupid fun', -0.8545506149530411), ('of good stupid fun', -0.936742790043354)]	['a colorful , joyous celebration of life', 'is a visual treat for all audiences']
1	1	[('well - established', -0.5677249431610107)]	['an undeniably moving film to experience ,', 'an engaging and intimate first feature']
1	1	[('##ly funny', -0.5685324966907501), ('##ering ##ly funny', -0.6997003555297852)]	['of effecting change and inspiring hope', 'a colorful , joyous celebration of life']
0	0	[('in the end', -0.02673238515853882), ('is nothing new', -0.07091939449310303), ('the end', -0.0757325291633606), ('nothing new', -0.1556071639060974)]	['a remarkably cohesive whole ,', 'exhilarating new']
0	0	[('is the audience', -0.04460549354553223), ('the big loser', -0.04764723777770996), ('a champion', -0.07264292240142822), ('the audience', -0.11098378896713257)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('as funny', -0.6180040538311005), ('some time', -0.6354202330112457), ('undercover brother', -0.6379127502441406), ('in some time', -0.7943848073482513), ('both austin powers films', -0.8798806145787239)]	['a movie that deserves recommendation', 'to get excited about on this dvd']
0	0	[('rises in the east', 0.12033528089523315), ('in the east', 0.10658198595046997), ('like it hot', 0.08626556396484375), ('the east', 0.08587610721588135), ('it hot', 0.002124190330505371)]	['a remarkably cohesive whole ,', 'but blatantly biased']
0	0	[('being boring and sad', -0.08643186092376709), ('boring and sad', -0.15383166074752808)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('trips him up again', -0.034032583236694336), ('street - real ##ist', -0.04484003782272339), ('self - regarding', -0.05368638038635254), ('street - real', -0.07814902067184448), ('mr . burns', -0.0858544111251831)]	['every joke is repeated at least', 'recite some of this laughable dialogue']
0	0	[('for this movie', -0.046695590019226074), ('an ill fit', -0.05822551250457764), ('this movie', -0.11288630962371826), ('a new art form', -0.16172754764556885), ('world politics', -0.2149660587310791)]	['a problem hollywood too long has ignored', 'this is classic nowheresville in every sense']
1	1	[('a treasure', -0.6543632447719574), ('du ##mas', -0.6729978322982788), ('this film', -0.7179222702980042), ('far more', -0.7241740226745605), ('a lengthy jail sentence', -0.7845959067344666)]	['a movie that deserves recommendation', 'a wonderful film to bring to imax']
1	1	[('emotional intimacy', -0.44844698905944824), ('its pleasure', -0.45795899629592896), ('its meaning', -0.47127872705459595), ('few others', -0.47364020347595215), ('of emotional intimacy', -0.5014179348945618)]	['an emotionally and spiritually compelling journey', 'an engaging and intimate first feature']
0	0	[('too high a price', -0.25168871879577637), ('too high', -0.3245069980621338)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	"[(""' s missing"", -0.016265034675598145), ('original ##ity', -0.1298237442970276)]"	['to camouflage how bad his movie is', 'is a truly , truly bad movie']
1	1	[('of hope', -0.5832200050354004), ('collective action', -0.6318783462047577), ('the seeds', -0.6319977343082428), ('of collective action', -0.6927523612976074), ('in compassion', -0.7052477598190308)]	['an emotionally and spiritually compelling journey', 'an undeniably moving film to experience ,']
1	1	[('earnest strides', -0.5907441675662994), ('personal illusion', -0.6606613993644714), ('in earnest strides', -0.6884375512599945), ('po ##ign ##ancy', -0.7881343066692352), ('told in earnest strides', -0.8074379861354828)]	['an emotionally and spiritually compelling journey', 'of effecting change and inspiring hope']
0	0	[('in a word', -0.15292394161224365), ('a word', -0.19356495141983032)]	['exhilarating new', 'too bland and']
1	1	[('gothic rural americana', -0.7727547436952591), ('a creepy slice', -0.8390059471130371), ('of gothic rural americana', -0.8427529633045197), ('genuinely sp ##ook ##y', -0.8846614807844162), ('above - average', -0.8894122093915939)]	['a movie that deserves recommendation', 'an interesting exercise by talented writer/director anderson']
1	1	[('kind of', -0.6056915819644928), ('heart ##war ##ming', -0.7553762048482895), ('sc ##hma ##lt ##zy', -0.8906257823109627)]	['this story still seems timely and important', 'a colorful , joyous celebration of life']
1	1	[('a mile', -0.5350611507892609), ('at stake', -0.5361298024654388), ('of fun', -0.6580171883106232), ('a mile away', -0.7313805222511292), ('the derivative nine queens', -0.8176878541707993)]	['fun , splashy and entertainingly nasty', 'a colorful , joyous celebration of life']
1	1	[('cash - in', -0.8093839436769485)]	['a colorful , joyous celebration of life', 'an emotionally and spiritually compelling journey']
0	0	[('s still quite bad', -0.05150574445724487), ('by more objective measurements', -0.0877377986907959), ('more objective measurements', -0.12473338842391968), ('quite bad', -0.1421918272972107), ('more objective', -0.1860005259513855)]	['the film is deadly dull', 'is a truly , truly bad movie']
1	1	[('are charming', -0.5779801905155182), ('friends and lovers', -0.6807432174682617), ('the two leads', -0.7128894925117493)]	['a colorful , joyous celebration of life', 'an emotionally and spiritually compelling journey']
1	1	[('new grounds', -0.45846301317214966), ('a community', -0.4667498469352722), ('in new grounds', -0.5491500198841095)]	['an emotionally and spiritually compelling journey', 'an engaging and intimate first feature']
0	0	[('mad - li ##bs', -0.02646660804748535), ('mad - li', -0.0531691312789917)]	['too bland and', 'the film is deadly dull']
0	1	[('made without much thought', -0.026490867137908936), ('without much thought', -0.089322030544281), ('watched that way', -0.11368453502655029), ('much thought', -0.20175445079803467), ('that way', -0.20574158430099487)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('sometimes angry', -0.42710691690444946), ('sometimes tender', -0.5646770596504211), ('##s vivid', -0.5853066444396973), ('complex characters', -0.5857618153095245), ('the delicate performances', -0.7288127839565277)]	['an emotionally and spiritually compelling journey', 'fine , nuanced lead performances']
0	0	"[(""n ' t funny"", -0.021800756454467773), ('are all by themselves', -0.02713489532470703), ('some of the time', -0.03277534246444702), ('of the time', -0.07219600677490234), ('bad martial arts movies', -0.07603013515472412)]"	['this is classic nowheresville in every sense', 'if you have the patience for it']
0	0	[('the big problems here', -0.04009819030761719), ('the big problems', -0.08056038618087769)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('good spa ##rring partners', -0.8196176588535309)]	['a colorful , joyous celebration of life', 'an undeniably moving film to experience ,']
1	1	[('this movie', -0.593711793422699), ('the prime', -0.6148910820484161), ('##e it', -0.6207447350025177), ('the power', -0.6387115716934204), ('the tragic loss', -0.6498978734016418)]	['an undeniably moving film to experience ,', 'by a set of heartfelt performances']
1	1	[('of combat', -0.500513881444931), ('of death', -0.5168765783309937), ('the spec ##ter', -0.6039081811904907), ('the savage ##ry', -0.6530668437480927), ('such operatic grande ##ur', -0.682742178440094)]	['reflect that its visual imagination is breathtaking', 'a colorful , joyous celebration of life']
0	0	[('to enhance the franchise', -0.04123634099960327), ('enhance the franchise', -0.07512640953063965), ('the franchise', -0.19984638690948486)]	['an awfully good , achingly human picture', 'an awfully good , achingly human picture']
0	0	[('of - water', -0.05695611238479614), ('overall limp ,', -0.061214566230773926), ('overall limp', -0.12319815158843994)]	['over and over again', 'a complete mess']
1	1	"[('the demands', -0.4848296046257019), (""one ' s"", -0.500648021697998), ('of tradition', -0.5065913498401642), (""one ' s heart"", -0.5471017360687256), ('the demands of tradition', -0.6808386445045471)]"	['an emotionally and spiritually compelling journey', 'an engaging and intimate first feature']
1	1	[('surprisingly cinematic', -0.4585588574409485), ('wild thorn', -0.5278290510177612), ('a surprisingly cinematic experience', -0.7181053757667542)]	['an undeniably moving film to experience ,', 'a colorful , joyous celebration of life']
0	0	[('to the screen', -0.15318727493286133), ('the screen', -0.18697476387023926)]	['too bland and', 'overbearing and']
0	0	[('a monty python sketch', -0.0229872465133667), ('gone horribly wrong', -0.08545738458633423), ('monty python', -0.10648453235626221), ('horribly wrong', -0.15764755010604858)]	['too bland and', 'exhilarating new']
1	1	[('across centuries', -0.34591948986053467), ('a grief', -0.39301177859306335), ('a man', -0.41836118698120117)]	['inspiring , ironic ,', 'exhilarating new']
1	1	[('in years', -0.5000488460063934), ('characters and story', -0.6165674328804016), ('to characters and story', -0.7407598197460175)]	"['a colorful , joyous celebration of life', ""'s stylishly directed with verve""]"
1	1	[('an artist', -0.5611846446990967), ('his medium', -0.5881242752075195), ('a jazz ##man', -0.6691371500492096), ('like a jazz ##man', -0.8075161576271057)]	['a colorful , joyous celebration of life', 'an undeniably moving film to experience ,']
1	1	[('a funeral', -0.4627711772918701), ('two weddings', -0.5365607440471649), ('the women', -0.6086555123329163), ('anna chancellor', -0.6351656317710876), ('of anna chancellor', -0.7904454171657562)]	['a colorful , joyous celebration of life', ', this is the ultimate movie experience']
0	0	"[('to an end', -0.0613856315612793), ('half - hearted', -0.06415665149688721), ('of screen comedy', -0.08812093734741211), (""green ' s"", -0.09601020812988281), ('peter and bobby', -0.12875044345855713)]"	['this is classic nowheresville in every sense', 'a problem hollywood too long has ignored']
0	1	[('to a pat resolution', 0.1672877073287964), ('a pat resolution', 0.11019408702850342), ('carefully structured plot points', 0.09928750991821289), ('some series', 0.07808315753936768), ('presented on ##screen', 0.07029855251312256)]	['a remarkably cohesive whole ,', 'exhilarating new']
0	1	[('the glad - handing', 0.3039683699607849), ('of hollow despair', 0.05609053373336792), ('the choking sense', 0.043750107288360596), ('hollow despair', -0.020480692386627197)]	['finely crafted ,', 'inspiring , ironic ,']
1	1	"[('this year', -0.6013821363449097), (""children ' s"", -0.7010926306247711), ('hit theaters this year', -0.8689998686313629)]"	['a colorful , joyous celebration of life', 'a wonderful film to bring to imax']
0	0	[('to be funny', -0.05415982007980347), ('to be hip', -0.05639219284057617), ('too hard', -0.11484211683273315), ('be funny', -0.14237982034683228), ('be hip', -0.14944857358932495)]	['to camouflage how bad his movie is', 'because it plays everything too safe']
1	1	[('her power', -0.5717534422874451), ('once again', -0.5858715176582336)]	['a colorful , joyous celebration of life', 'fine , nuanced lead performances']
0	0	[('any of this', 0.06445544958114624), ('a real deal', 0.052204251289367676), ('of this', -0.02892976999282837), ('from friday', -0.05731278657913208), ('a week', -0.1279125213623047)]	['exhilarating new', 'a full experience ,']
0	0	[('so heavy - handed', -0.02198880910873413), ('pu ##mmel the audience', -0.022059500217437744), ('imp ##art a message', -0.035979270935058594), ('this ensemble film', -0.05688256025314331), ('##mmel the audience', -0.06330734491348267)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('the master of disguise', -0.05323469638824463), ('of disguise', -0.17110544443130493), ('a convict', -0.17866575717926025), ('the master', -0.18698811531066895)]	['exhilarating new', 'not to mention absolutely refreshed']
0	0	[('delivered so little entertainment', -0.10610896348953247), ('so much', -0.11715686321258545), ('so little entertainment', -0.14479875564575195), ('so little', -0.208595871925354)]	['exhilarating new', 'too bland and']
0	0	[('left over for jokes', -0.020665407180786133), ('on soundtrack rights', -0.10079342126846313), ('for jokes', -0.14412963390350342), ('soundtrack rights', -0.18265223503112793)]	[', eastwood is off his game', 'feels incredibly hokey']
0	0	[('no interest in itself', -0.07724332809448242), ('a movie', -0.12537240982055664), ('no interest', -0.12917649745941162), ('in itself', -0.26950496435165405)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('a comedy', -0.5624440610408783), ('gentle humor', -0.5629793703556061), ('the absurd ##ity', -0.6718839704990387), ('recent iranian films', -0.7065253555774689), ('of gentle humor', -0.7131286263465881)]	['an undeniably moving film to experience ,', 'weaving a theme throughout this funny film']
0	0	"[(""' ve lost weight"", 0.1597203016281128), (""he ' s tough"", 0.1469295620918274), ('ve lost weight', 0.10791420936584473), (""' s tough"", 0.05130362510681152), ('##lma - wow', 0.018241584300994873)]"	['not to mention absolutely refreshed', 'so crazy !']
1	1	[('director sp ##re ##cher', -0.7205792665481567), ('a good stepping stone', -0.8285638242959976)]	['a wonderful film to bring to imax', 'honestly nice little film']
0	0	"[('so ##phi ##stic ##ation', -0.03818929195404053), ('compiled in one place', -0.04825109243392944), (""those daytime programs '"", -0.056276679039001465), ('they even had any', -0.05892205238342285), ('in one place', -0.07471263408660889)]"	"[""it 's not scary in the slightest"", 'this is classic nowheresville in every sense']"
1	1	[('finely directed', -0.4628276228904724), ('david jacobs', -0.48272812366485596)]	['fine , nuanced lead performances', 'an engaging and intimate first feature']
0	0	[('a romance', -0.17041927576065063), ('a comedy', -0.23396813869476318)]	['all mood and no movie', 'feels incredibly hokey']
0	0	[('its most vibrant scene', -0.04887282848358154), ('in fact', -0.131422221660614), ('so stale', -0.13336247205734253), ('most vibrant', -0.17756551504135132), ('in full', -0.23608386516571045)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	1	"[('by - minute', 0.16147232055664062), ('talking - head', 0.09957116842269897), ('in every sense', 0.089275062084198), (""the regime ' s"", 0.025639593601226807), ('every sense', 0.013159394264221191)]"	['a remarkably cohesive whole ,', 'inspiring , ironic ,']
0	0	[('light ##en things up', -0.06945711374282837), ('##en things up', -0.09084063768386841), ('little humor', -0.10441398620605469)]	['too bland and', 'overbearing and']
0	0	[('where this is going', -0.029307246208190918), ('to be really dumb', -0.031374990940093994), ('this is going', -0.05804646015167236), ('be really dumb', -0.07578915357589722), ('doing dumb things', -0.08597767353057861)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('triple - es', -0.06331884860992432), ('to focus on', -0.1390540599822998), ('virtually no', -0.1588262915611267), ('an audience', -0.17383629083633423), ('chelsea walls', -0.18879163265228271)]	['finely crafted ,', 'exhilarating new']
1	1	[('with characters', -0.4990314245223999), ('some thrilling moments', -0.6021322309970856), ('contains some thrilling moments', -0.6967023611068726)]	['an undeniably moving film to experience ,', 'an emotionally and spiritually compelling journey']
0	1	[('as its title suggests', -0.07408159971237183), ('its title suggests', -0.11572277545928955), ('its title', -0.20723962783813477), ('##ml ##y', -0.29155898094177246)]	['overbearing and', 'pretentious endeavor']
0	0	[('a nightmare', -0.07017403841018677), ('made flesh', -0.12275362014770508)]	['exhilarating new', 'finely crafted ,']
0	1	[('what the title indicates', 0.013943135738372803), ('the title indicates', -0.051356613636016846), ('the title', -0.14892596006393433), ('a report', -0.2711371183395386)]	['these people mattered', 'exhilarating new']
1	0	[('a taste', -0.41131266951560974), ('shine ##r', -0.4819679856300354), ('a guy', -0.5059797167778015), ('fame and fortune', -0.5335474908351898), ('michael caine', -0.5475464463233948)]	['honestly nice little film', 'an undeniably moving film to experience ,']
1	1	[('an intimate heart', -0.5138337314128876), ('with an intimate heart', -0.577692449092865)]	['an emotionally and spiritually compelling journey', 'a colorful , joyous celebration of life']
1	1	[('chelsea walls', -0.6248800754547119), ('this reason', -0.6295464336872101), ('a medal', -0.6296198070049286), ('deserves a medal', -0.6617430448532104), ('this reason only', -0.7413293719291687)]	['a colorful , joyous celebration of life', 'an emotionally and spiritually compelling journey']
1	1	"[('a treasure', -0.5632380843162537), (""stevenson ' s"", -0.7893326580524445), ('in and of itself', -0.8037076443433762)]"	['an undeniably moving film to experience ,', 'this story still seems timely and important']
0	0	[('semi - improvised', -0.06669270992279053), ('between the stars', -0.10802674293518066), ('semi - coherent', -0.14229410886764526), ('the stars', -0.24218428134918213)]	['just another generic drama', 'an awfully good , achingly human picture']
1	1	[('more traditional', -0.5459923148155212)]	['finely crafted ,', 'a remarkably cohesive whole ,']
1	1	"[('not only', -0.6287456154823303), ('##ept school productions', -0.641779750585556), ('in ##ept school productions', -0.7793691456317902), (""oliver parker ' s"", -0.858357772231102)]"	['a colorful , joyous celebration of life', 'fine , nuanced lead performances']
0	0	[('upper - crust decor', -0.08928203582763672), ('upper - crust', -0.13459408283233643)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	1	[('get in the car', -0.010865628719329834), ('has little else to', -0.019229233264923096), ('in the car', -0.024680733680725098), ('little else to', -0.04254859685897827), ('sir anthony hopkins', -0.04924052953720093)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('of art', -0.5143785178661346), ('most patient', -0.6040818095207214), ('work of art', -0.6695586740970612), ('challenge - hungry', -0.7014944553375244)]	['a colorful , joyous celebration of life', 'an undeniably moving film to experience ,']
0	0	[]	['finely crafted ,', 'too bland and']
0	0	[('generate cheap hollywood tension', -0.04067283868789673), ('our substantial collective fear', -0.0850074291229248), ('cheap hollywood tension', -0.1034507155418396), ('of nuclear holocaust', -0.3477208614349365), ('nuclear holocaust', -0.416745126247406)]	['to camouflage how bad his movie is', 'is a truly , truly bad movie']
1	1	"[('vincent price', -0.660476416349411), ('its best', -0.7167440354824066), ('camp ##y fun', -0.8837215900421143), (""the ' 60s"", -0.8868534788489342), (""of the ' 60s"", -0.950722835958004)]"	['a movie that deserves recommendation', 'a wonderful film to bring to imax']
1	1	[('much more', -0.435072124004364), ('the trip', -0.4979683756828308), ('bruce willis', -0.6026526093482971), ('on the trip', -0.6265083849430084), ('shy ##ama ##lan', -0.6556415259838104)]	['an emotionally and spiritually compelling journey', 'an undeniably moving film to experience ,']
1	1	[('of forgiveness', -0.47104060649871826), ('the script', -0.5759646892547607), ('the filmmakers', -0.5940134525299072), ('the art', -0.5997654795646667), ('the biblical message', -0.6455158591270447)]	['a colorful , joyous celebration of life', 'an emotionally and spiritually compelling journey']
1	1	[('full of', -0.4288003444671631)]	['a colorful , joyous celebration of life', 'an emotionally and spiritually compelling journey']
0	0	[('fire - red flame', 0.001647651195526123), ('fire - red', -0.05002075433731079), ('covering his shoulder', -0.05234420299530029), ('ki ##lmer', -0.10155719518661499), ('rather than', -0.12216192483901978)]	['a remarkably cohesive whole ,', 'too bland and']
1	0	[('lifelong friendships', -0.11880561709403992), ('the friendship', -0.13846173882484436), ('such a way', -0.20630517601966858), ('accompany lifelong friendships', -0.2122020125389099), ('a chronicle', -0.24137184023857117)]	['a remarkably cohesive whole ,', 'exhilarating new']
1	1	"[('little more', -0.5354902744293213), ('it is', -0.6081550419330597), (""the form '"", -0.6205784976482391), ('a cartoon', -0.636510819196701), ('so - called', -0.6496808230876923)]"	['a colorful , joyous celebration of life', 'an undeniably moving film to experience ,']
1	1	[('my spirit', -0.5234120786190033), ('the theater', -0.5635566115379333), ('disco bollywood', -0.6090172827243805), ('monsoon wedding', -0.6217565536499023), ('of the theater', -0.6762328147888184)]	['a colorful , joyous celebration of life', 'an undeniably moving film to experience ,']
1	1	[('char ##ism ##a', -0.682869017124176), ('of char ##ism ##a', -0.7763958871364594)]	"[""'s stylishly directed with verve"", 'filled with honest performances and exceptional detail']"
0	0	[('so conspicuous ##ly lacks', -0.03529167175292969), ('of thorn and vinegar', -0.05045658349990845), ('the insight and punch', -0.05569422245025635), ('so conspicuous ##ly', -0.07928627729415894), ('thorn and vinegar', -0.09070777893066406)]	['a tiresome cliché', 'a remarkably cohesive whole ,']
1	1	[('di ##sil ##lusion ##ment', -0.3956800103187561), ('to reality', -0.5533377826213837)]	['an emotionally and spiritually compelling journey', 'an engaging and intimate first feature']
0	0	[('a whole lot', -0.09778892993927002), ('serving sara', -0.1609339714050293), ('of laughs', -0.17661058902740479)]	['too bland and', 'feels incredibly hokey']
1	1	[('the sort', -0.5672493278980255), ('of film', -0.5804887115955353), ('miss hitchcock', -0.5890948176383972), ('popular cinema', -0.5990902781486511), ('for popular cinema', -0.7173133492469788)]	['a wonderful film to bring to imax', 'a colorful , joyous celebration of life']
1	1	[('cinematic entertainment', -0.41775214672088623), ('terribly hip', -0.44885390996932983), ('of cinematic entertainment', -0.5536768138408661)]	['a colorful , joyous celebration of life', 'an undeniably moving film to experience ,']
0	0	[('laser - beam eyes', 0.053544461727142334), ('laser - beam', 0.03959846496582031), ('##cup supernatural powers', -0.05973482131958008), ('extraordinary strength', -0.0815386176109314), ('quickly named', -0.0978323221206665)]	['not to mention absolutely refreshed', 'a remarkably cohesive whole ,']
1	1	[('a jolly surprise', -0.5933369696140289), ('is a jolly surprise', -0.7120386064052582)]	['a colorful , joyous celebration of life', 'an undeniably moving film to experience ,']
1	1	[]	['a colorful , joyous celebration of life', 'of effecting change and inspiring hope']
1	1	[('highly refer', -0.4599204659461975), ('to form', -0.5229286551475525), ('highly refer ##ential', -0.5699759423732758), ('jean - luc', -0.7203274369239807), ('jean - luc god', -0.81467105448246)]	['an undeniably moving film to experience ,', 'an emotionally and spiritually compelling journey']
0	0	[('it now seems pedestrian', -0.04008889198303223), ('was once original', -0.11981242895126343), ('seems pedestrian', -0.13513100147247314), ('so frequently', -0.18713343143463135)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('well - hon', -0.5950129330158234), ('well - hon ##ed', -0.6878511905670166)]	['fine , nuanced lead performances', 'filled with honest performances and exceptional detail']
1	1	[('lighter affairs', -0.5590735077857971), ('her role', -0.5765644609928131), ('to her role', -0.6893591284751892), ('anchored lighter affairs', -0.7006470263004303), ('has anchored lighter affairs', -0.8032143414020538)]	['fine , nuanced lead performances', 'forcefully told , with superb performances throughout']
1	1	[('in concept', -0.6500548124313354), ('in execution', -0.6982992887496948), ('more interesting', -0.7233631610870361), ('than in execution', -0.7926916778087616), ('round - robin', -0.8308013379573822)]	['an undeniably moving film to experience ,', 'a worthwhile glimpse of independent-community guiding lights']
1	1	[('harry potter', -0.4479401707649231), ('a film', -0.4690501093864441), ('its predecessor', -0.5361797213554382), ('of harry potter', -0.5660644471645355), ('to its predecessor', -0.61630979180336)]	['an undeniably moving film to experience ,', 'a colorful , joyous celebration of life']
1	1	[('the performances', -0.6613836288452148), ('the performances alone', -0.8064745366573334), ('the rough content', -0.815611407160759), ('for the performances alone', -0.8881128802895546)]	['a movie that deserves recommendation', 'a wonderful film to bring to imax']
1	0	[('the film', -0.6701485216617584), ('a lot', -0.6852918565273285), ('than the film', -0.8599480986595154), ('a lot more', -0.8749330192804337), ('a lot more fun', -0.9526739735156298)]	['oh , and more entertaining , too', 'a wonderful film to bring to imax']
1	1	[('about baseball', -0.44922035932540894), ('hit theaters', -0.5821720957756042), ('of dreams', -0.6152302324771881), ('to hit theaters', -0.7160218060016632), ('field of dreams', -0.7537717670202255)]	['a wonderful film to bring to imax', 'a colorful , joyous celebration of life']
1	1	[('qui ##rky', -0.46322786808013916), ('of characters', -0.5165248513221741), ('his buddy gerald', -0.7783116400241852), ('a qui ##rky cast', -0.8160669803619385)]	['a colorful , joyous celebration of life', 'go around , with music and laughter']
0	0	[('original ##ity', -0.15073424577713013), ('clever ##ness', -0.22050893306732178)]	"[""'s so devoid of joy and energy"", 'a complete mess']"
1	1	[('breath ##taking', -0.5488633215427399), ('breath ##taking scenery', -0.6826516687870026), ('epic battle scenes', -0.6924495697021484), ('another ` spectacular spectacle', -0.8785400912165642)]	['a colorful , joyous celebration of life', 'an emotionally and spiritually compelling journey']
1	1	[('not necessarily', -0.4306313395500183), ('frankly told', -0.4402838349342346), ('a people', -0.4556543827056885), ('the film', -0.46434056758880615), ('among us', -0.5316014587879181)]	['an engaging and intimate first feature', 'an undeniably moving film to experience ,']
0	0	"[('the way of story', -0.013976097106933594), (""a big ole '"", -0.017816483974456787), ('as the comedy goes', -0.027975142002105713), ('the comedy goes', -0.053672969341278076), ('the way', -0.061847150325775146)]"	['just a string of stale gags ,', 'all mood and no movie']
0	0	[('un ##fo ##cus ##ed', -0.0514063835144043), ('under ##dev ##elo ##ped', -0.09432041645050049), ('##dev ##elo ##ped', -0.11338037252426147), ('of it', -0.14069396257400513), ('too much', -0.14904546737670898)]	['too bland and', 'too indulgent']
1	1	[]	['an emotionally and spiritually compelling journey', 'of effecting change and inspiring hope']
0	0	[('have been worse', -0.07079416513442993), ('been worse', -0.1209707260131836)]	['exhilarating new', 'as beautiful ,']
0	0	[]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	1	[('to bad behavior', -0.057945191860198975), ('painfully funny', -0.09017127752304077), ('bad behavior', -0.1417486071586609)]	['exhilarating new', 'a remarkably cohesive whole ,']
0	1	[('an er ##rant tear', 0.15584981441497803), ('a nasty sea', -0.04032731056213379), ('in a nasty sea', -0.04482829570770264), ('the spectacle', -0.04832196235656738), ('gasp appalled', -0.06666862964630127)]	['if you have the patience for it', 'an incomprehensible']
1	1	[('30 pounds', -0.4716470539569855), ('the role', -0.5965939164161682), ('for the role', -0.719349130988121)]	['exhilarating new', 'finely crafted ,']
1	1	[('from disney', -0.49629026651382446), ('##ish comedy', -0.5175319612026215), ('##l colors', -0.5592080354690552), ('prank ##ish comedy', -0.654657244682312), ('paste ##l colors', -0.6842699646949768)]	['a colorful , joyous celebration of life', 'fine , nuanced lead performances']
1	1	[('quite compelling', -0.45591551065444946)]	['an undeniably moving film to experience ,', 'an engaging and intimate first feature']
0	0	[]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('the center', -0.1329842209815979), ('##on sea', -0.22920525074005127), ('of the salt', -0.24075210094451904), ('the salt', -0.2530137300491333)]	['because it plays everything too safe', 'exhilarating new']
1	1	[('gaul ##s', -0.4864916205406189), ('yank ##s', -0.505294919013977), ('clever ##ly', -0.5177380442619324), ('cross - cultural', -0.6212544441223145)]	['an engaging and intimate first feature', 'fine , nuanced lead performances']
1	1	[('the case', -0.4023714065551758), ('clear up the case', -0.6021302491426468)]	['a full experience ,', 'good actors ,']
1	1	[('madden ##ingly predictable', -0.4927905797958374), ('##ning ##s', -0.49908679723739624), ('pleasant enough', -0.5327799916267395), ('the kind', -0.5749452114105225), ('turns madden ##ingly predictable', -0.6015693843364716)]	['left me feeling refreshed and hopeful', 'left me feeling refreshed and hopeful']
1	1	[('its world', -0.49030500650405884), ('a hero', -0.4914223551750183), ('the theater', -0.5268040597438812), ('it special', -0.5385548174381256), ('can share', -0.5782000124454498)]	['a colorful , joyous celebration of life', 'of effecting change and inspiring hope']
0	0	"[(""perry ' s boss"", -0.017198920249938965), ('cedric the entertainer', -0.0357934832572937), (""perry ' s"", -0.03880387544631958), ('##ly amusing', -0.07255274057388306), ('the entertainer', -0.0986412763595581)]"	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('terrific performances', -0.5796712338924408), ('them all', -0.5844631493091583), ('generally speaking', -0.611551433801651), ('k ##ho ##uri', -0.6969444155693054), ('movie - going', -0.7138811945915222)]	['fine , nuanced lead performances', 'an undeniably moving film to experience ,']
0	0	[('technical gi ##bber ##ish', -0.012320160865783691), ('advance the linux cause', -0.03730654716491699), ('talking heads', -0.11028659343719482), ('the linux cause', -0.11443114280700684)]	['an awfully good , achingly human picture', 'an awfully good , achingly human picture']
0	0	[('that dreadful sabrina remake', 0.05240345001220703), ('lesser harrison', -0.08891528844833374), ('seven nights', -0.1128048300743103)]	['exhilarating new', 'a remarkably cohesive whole ,']
1	1	[('more thoughtful', -0.6430739760398865), ('for you', -0.6646157205104828), ('this one', -0.6718104183673859), ('is for you', -0.8046927601099014), ('interesting conflict ##ed characters', -0.8592127859592438)]	['a movie that deserves recommendation', 'to get excited about on this dvd']
0	0	[('the gi ##mm ##ick', -0.045555174350738525), ('87 - minute', -0.053188443183898926), ('of the year', -0.05768227577209473), ('the year', -0.11811929941177368)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('the events', -0.5522019863128662), ('their own horizons', -0.7002706527709961), ('the world', -0.7071593105792999), ('beyond their own horizons', -0.744923546910286)]	['a colorful , joyous celebration of life', 'an undeniably moving film to experience ,']
0	0	[('i suspect', -0.19744378328323364), ('too light ##hearted', -0.218197762966156), ('too serious', -0.2827830910682678), ('too light', -0.34740352630615234)]	['because it plays everything too safe', 'too bland and']
0	0	[('this load of junk', -0.015224695205688477), ('this load', -0.10748916864395142), ('of junk', -0.12422752380371094)]	['your mind is being blown', 'is a truly , truly bad movie']
1	1	[('complex ideas', -0.4348178505897522), ('profoundly deep', -0.4401189684867859), ('##en them', -0.4424545168876648), ('of complex ideas', -0.4955407977104187), ('profoundly deep ##en them', -0.5661638975143433)]	['an emotionally and spiritually compelling journey', 'a colorful , joyous celebration of life']
1	1	[('at least', -0.6464229226112366), ('##co ##vered country', -0.6642981469631195), ('even a notch', -0.6818562746047974), ('a big deal', -0.6966607868671417), ('##is ##co ##vered country', -0.7310901880264282)]	['an interesting exercise by talented writer/director anderson', 'an undeniably moving film to experience ,']
